image_id,fold,final_label,source_dataset,source_group,source_relative_path,source_filename,prepared_relative_path,split_relative_path,sha256,md5,size_bytes,extension,sample_type,attack_family,attack_name
img_00000129,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000129.jpeg,datasets/splits/clean/fold_3/weapon/img_00000129.jpeg,6912da70b94387fc65665d272daf2a12272c3dbd2045a3994ee18686bc046879,6f1d52d244a341fa1ca5750313d831d2,31535,.jpeg,clean,none,clean
img_00000132,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000132.jpeg,datasets/splits/clean/fold_3/weapon/img_00000132.jpeg,84105c4775264d85305fe251b87407f4349a9586fa87bb1d72b1075bc0717314,d307a0b9536e81ba6468895e1fea3ac7,11903456,.jpeg,clean,none,clean
img_00000142,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000142.jpeg,datasets/splits/clean/fold_3/weapon/img_00000142.jpeg,94de9b5b16a79843641571a3ef8e14836b5fa2d2ee21657fcff3c2cbddfc901c,c96dcd6505f7c29ac58f9388acbbbbf5,1520426,.jpeg,clean,none,clean
img_00000147,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000147.jpeg,datasets/splits/clean/fold_3/weapon/img_00000147.jpeg,9ad9aa84ff3fa884dbd4328ea64aceb4a49af88e0f75185c57993b7af5468466,ac6eebc20b71f415a39e0965adaad838,51570,.jpeg,clean,none,clean
img_00000153,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000153.png,datasets/splits/clean/fold_3/weapon/img_00000153.png,0b22b9f6c8ea9dde8bfc39aabd1fb13d238aa1ae13452a73c1b80e29fd9cb8e4,70b92ec202fd8d1051ea737e4743adc2,329778,.png,clean,none,clean
img_00000155,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000155.jpeg,datasets/splits/clean/fold_3/weapon/img_00000155.jpeg,faea579ddcba65c2d327aec667f2f9c14d8b50e4ffe4fabace1bb9f01d62a2fd,47b2bcf4028fa34f67338b8190131a4c,312734,.jpeg,clean,none,clean
img_00000160,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000160.png,datasets/splits/clean/fold_3/weapon/img_00000160.png,f5d312d7dcec328e43ca9fe258559a2f527f7fae15fad3b296e7064348de74c6,1bbc1eea3ed332ea98d878720cf1ad43,1025922,.png,clean,none,clean
img_00000162,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000162.jpeg,datasets/splits/clean/fold_3/weapon/img_00000162.jpeg,352cb9360f7b36a08854bcacebc292b257330183c54a120da674b72ce71f1618,272d21d4619f3d3b93930dddc377b1f5,196136,.jpeg,clean,none,clean
img_00000166,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000166.jpeg,datasets/splits/clean/fold_3/weapon/img_00000166.jpeg,26596381c8b153d9f8fddc69d6441a854b8b358520371de5100ea501e164fda7,7084796bbabe4604398596563cdef82e,57456,.jpeg,clean,none,clean
img_00000167,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000167.jpeg,datasets/splits/clean/fold_3/weapon/img_00000167.jpeg,ded4cf0a2889a1e7a0ddf8c2136d8facebf9958cd39695e7475886161ca1ee48,22373c7f63660dbba7ffe126d86f58c2,77385,.jpeg,clean,none,clean
img_00000222,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000222.jpeg,datasets/splits/clean/fold_3/weapon/img_00000222.jpeg,cb3e8760a649d57266baaf33606a2b264857bc107acdee7bfc83520b7beec5b3,7c0684cc4c476401c9de21bb14f26519,58412,.jpeg,clean,none,clean
img_00000223,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000223.png,datasets/splits/clean/fold_3/weapon/img_00000223.png,00bc1c9fabb12d6a32959bd57a58a283cbf4416329abc29cf2a7d284077d310e,4de0e7639aec89df5b464acab54bfc50,131119,.png,clean,none,clean
img_00000234,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000234.jpeg,datasets/splits/clean/fold_3/weapon/img_00000234.jpeg,633846f757b634766416f062ebf63babe2547d516c0f0835f2f31c950b93dd01,ea16d0c326ea85ff2256d3b59305cb0b,8001,.jpeg,clean,none,clean
img_00000293,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000293.jpeg,datasets/splits/clean/fold_3/weapon/img_00000293.jpeg,da990903eccc877c80b1e07b1561ecf014701fe9d6f7a5a91308664deb85d3b6,c65955068acbeef4766344617ec05f68,216360,.jpeg,clean,none,clean
img_00000324,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000324.jpeg,datasets/splits/clean/fold_3/weapon/img_00000324.jpeg,ce7c04050e2b91e68d3c6c6a917115ad776f4af2c46aefe0fcb1f23ae3e58fc2,ea4193241f5742b098b3e69c21310028,42787,.jpeg,clean,none,clean
img_00000354,fold_3,weapon,01_kaggle_weapon,kaggle,,,images/img_00000354.jpeg,datasets/splits/clean/fold_3/weapon/img_00000354.jpeg,a403578886120c5e10a5353086337d1e71ccf3bbe22f82961790f2af96f9ee3f,991204c6dcbb0c494dfafcb9bbf48fe6,582194,.jpeg,clean,none,clean
img_00000474,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000474.jpg,datasets/splits/clean/fold_3/weapon/img_00000474.jpg,b29c6fc232c948418364f9c1c7bf0eb9666cb1cd0af8984931116fbfcfd1d97d,5f46307570ce345b64b911aba77a5ca4,26442,.jpg,clean,none,clean
img_00000476,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000476.jpg,datasets/splits/clean/fold_3/weapon/img_00000476.jpg,34616fd56a708a77803cf57f48c7a2b44d25b4b0f620423914ada96c3a41ba9a,208f7f78be140f6b4240d381a852a693,216872,.jpg,clean,none,clean
img_00000479,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000479.jpg,datasets/splits/clean/fold_3/weapon/img_00000479.jpg,f747b4cf0f846dd7479cb3cdca7223f15c64634d429b0d07f59d07af54e5f39c,a68ca23ec81690067d67e4d06b29cb1b,92862,.jpg,clean,none,clean
img_00000484,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000484.jpg,datasets/splits/clean/fold_3/weapon/img_00000484.jpg,d6deb6edaac66ecc121a44ffa066552514b69168fed7d3cd04e1a6247f1615a1,783fb7956ae6d77b5eb8c0e13ad0ef64,173635,.jpg,clean,none,clean
img_00000486,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000486.jpg,datasets/splits/clean/fold_3/weapon/img_00000486.jpg,7bac5836f5be7bd22d44b3794316038f46168ed268269cea05c9128087b6949d,5f57ee483fd75b288996f2599f48051f,36515,.jpg,clean,none,clean
img_00000528,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000528.jpg,datasets/splits/clean/fold_3/weapon/img_00000528.jpg,db3f1db008fa2637a13e6f72b58ada82583a03f3e96d42fc73977ef6089e5c94,d098045825f48100a1a5d75d8c52f0ad,74980,.jpg,clean,none,clean
img_00000533,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000533.jpg,datasets/splits/clean/fold_3/weapon/img_00000533.jpg,1e2bb575911bf3c4154ffd8198b40d8a2d6cd28a101a400193ee165477a76964,8a0701f86664a80a27a32ba9227a47a1,146936,.jpg,clean,none,clean
img_00000567,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000567.jpg,datasets/splits/clean/fold_3/weapon/img_00000567.jpg,1273f815ab9efeea9d8c41dac9d2f9de071e5a094c9df8009f0b9645a7ce34a2,3367b44c8e71707e207fbe44de4fb189,387843,.jpg,clean,none,clean
img_00000601,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000601.jpg,datasets/splits/clean/fold_3/weapon/img_00000601.jpg,4c540d528209e07453747dc4af74be13d2c91925dec92cff784f3f4c8113bafe,5324b2fd8e30b938f8a69610ce5b3a32,24140,.jpg,clean,none,clean
img_00000646,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000646.jpg,datasets/splits/clean/fold_3/weapon/img_00000646.jpg,81fbdac4f88fe5e0052599a2ad67370e54ef0d34cf54b8a94da40b0443bb58c9,412b930bb32bd0f6139a9ff0fb42e77a,48866,.jpg,clean,none,clean
img_00000695,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000695.jpg,datasets/splits/clean/fold_3/weapon/img_00000695.jpg,0b1b960f90b738ccf2bfab237ab55ba0a9a15aef56ed938a7af0893110ce967f,cc786ba6d328b4632f109eefe602759a,48305,.jpg,clean,none,clean
img_00000839,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00000839.jpg,datasets/splits/clean/fold_3/weapon/img_00000839.jpg,ec4165704034b52c29a81826682fdcb2f982804ef3c2c3cfd4be9ddc3eaca6dd,d919d01bc4f7cd5c0110c98a2fb88195,57534,.jpg,clean,none,clean
img_00003527,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00003527.jpg,datasets/splits/clean/fold_3/weapon/img_00003527.jpg,6c1f76df14c33f947749aed07c6afd06da91f6f6fd16dff95d464dc5eb454ab7,4089d30305e8ed88a5dbb01d7f714c93,118536,.jpg,clean,none,clean
img_00004530,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00004530.jpg,datasets/splits/clean/fold_3/weapon/img_00004530.jpg,adcb9559bf385571430f7eb1d8e7b73c8541eb3ae2cfe2076dddf4f07519c6d1,6983692a882ae3ce74dacbc654394e93,360312,.jpg,clean,none,clean
img_00004531,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00004531.jpg,datasets/splits/clean/fold_3/weapon/img_00004531.jpg,48bbb60c00e00027c391c9865f203eb019ce76e6ac15ba3a7fc073aaa17a714e,16d65acbd4855d86c648625e16d6823a,57398,.jpg,clean,none,clean
img_00004532,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00004532.jpg,datasets/splits/clean/fold_3/weapon/img_00004532.jpg,5f6966e087de06382b2ba7c69649c95f1d4308114f78e23829cc2c2bb5e3ffbd,3b7cf6075006d588cca7ce4c3c15f7a3,71423,.jpg,clean,none,clean
img_00009539,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00009539.jpg,datasets/splits/clean/fold_3/weapon/img_00009539.jpg,8908769a1994b31df13f4a7c02388cbea8c56342b05ece0cc444563aa3d1bab1,4fff60d5763caee63be533de6aef427a,115012,.jpg,clean,none,clean
img_00010394,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00010394.jpg,datasets/splits/clean/fold_3/weapon/img_00010394.jpg,8491f37dfc130cca79e82d22829c66b42682649895bcf84236d6e9e902c28dfb,73f1416147c16a4525914fc995a083a4,18203,.jpg,clean,none,clean
img_00010556,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00010556.jpg,datasets/splits/clean/fold_3/weapon/img_00010556.jpg,be94d2c01091b56b9577e04433edf9f91bee61b7b1376d9ba3032973ba9e8c4f,5e5c88258c9bdb13bc9c20ed1e1d188b,63187,.jpg,clean,none,clean
img_00011553,fold_3,weapon,02_deepfirearm,deepfirearm,,,images/img_00011553.jpg,datasets/splits/clean/fold_3/weapon/img_00011553.jpg,c25ce78eee975c4f976b254c8089930109ab94d509723c334c6e52d839969c72,b62e58ca5d8a5fd91edc9732cb4207c3,128732,.jpg,clean,none,clean
img_00012630,fold_3,weapon,03_google_scraped,google,,,images/img_00012630.jpg,datasets/splits/clean/fold_3/weapon/img_00012630.jpg,a8cc7824de91cb946de1ff1c76b82081d42564ca5b6d655aa365b02f5a42abb8,d7a4e052dbfd36bf6d4d59b17b27697c,90465,.jpg,clean,none,clean
img_00012640,fold_3,weapon,03_google_scraped,google,,,images/img_00012640.jpg,datasets/splits/clean/fold_3/weapon/img_00012640.jpg,d801f0666151c98f81f52fa542560ce5f40f5332ebfa711204c9d36a745a5032,9675d24d7253f5f62cff480d15313dbf,56138,.jpg,clean,none,clean
img_00012660,fold_3,weapon,03_google_scraped,google,,,images/img_00012660.jpg,datasets/splits/clean/fold_3/weapon/img_00012660.jpg,fc80d9ab5745e9e1d071d2cca23c0de647b0d2851346463e2f542c6aa4172d0f,cfafe0c9086d774b9190889adcfc64d6,97287,.jpg,clean,none,clean
img_00012676,fold_3,weapon,03_google_scraped,google,,,images/img_00012676.jpg,datasets/splits/clean/fold_3/weapon/img_00012676.jpg,803464134a26402ca424e4db81c1229afe90c06fe952583524879c995dff8294,98513ae2b054011a78bce7fb90fb82f5,27376,.jpg,clean,none,clean
img_00012685,fold_3,weapon,03_google_scraped,google,,,images/img_00012685.jpg,datasets/splits/clean/fold_3/weapon/img_00012685.jpg,eb647a915afe07e9805df473f2e78e59b0299f4af847163c2d70e5b1bf42bb04,631dbb3b7d9b90283047267364b6e4b7,1070973,.jpg,clean,none,clean
img_00012699,fold_3,weapon,03_google_scraped,google,,,images/img_00012699.jpg,datasets/splits/clean/fold_3/weapon/img_00012699.jpg,4db66c7b101ef0072f120ca9d047a649cee601b4aa7d3ae7034daced070bd922,28ef6a3038ddb3628fadb70a9c6dcf1c,73413,.jpg,clean,none,clean
img_00012707,fold_3,weapon,03_google_scraped,google,,,images/img_00012707.jpg,datasets/splits/clean/fold_3/weapon/img_00012707.jpg,e9ab9cd455ef055ef035947b2b3bf1a3ca23ef6fe1201e11608694f0cf3bbf61,3d1cc9683dd3fc5f4804d7bab2ae95c6,133914,.jpg,clean,none,clean
img_00012723,fold_3,weapon,03_google_scraped,google,,,images/img_00012723.jpg,datasets/splits/clean/fold_3/weapon/img_00012723.jpg,ad07271644b13892c365440b1d3e5a3305b4d295e33cb32d60bf884b08fe5e98,033a1c8016bcadbdb7ab98a4acd37546,42393,.jpg,clean,none,clean
img_00012726,fold_3,weapon,03_google_scraped,google,,,images/img_00012726.jpg,datasets/splits/clean/fold_3/weapon/img_00012726.jpg,868c789c2072e52e0cc03e92f2dac316161fddc8ae23ef7522244d7abbf29b2f,de1953c612567fa100d1985482bf1863,33664,.jpg,clean,none,clean
img_00012742,fold_3,weapon,03_google_scraped,google,,,images/img_00012742.jpg,datasets/splits/clean/fold_3/weapon/img_00012742.jpg,9be68b053f30850a76d2061e616dd74b0882c93ef0aae9f8df3667ba91c39f30,49203b8e0a3fccad365857bc847555b4,46700,.jpg,clean,none,clean
img_00012743,fold_3,weapon,03_google_scraped,google,,,images/img_00012743.jpg,datasets/splits/clean/fold_3/weapon/img_00012743.jpg,4404de9e01ada3e9c815c520f447a78f232a8de731e6206fd76b95e3163b42c4,ffa01beb4ed4d4415e650cfae899dd97,20562253,.jpg,clean,none,clean
img_00012748,fold_3,weapon,03_google_scraped,google,,,images/img_00012748.jpg,datasets/splits/clean/fold_3/weapon/img_00012748.jpg,84e96066f58f6b4080ca2981697f5759ac1809db6ad88405807763dd73295156,19fa55896d80681e15556c4f6015814e,73464,.jpg,clean,none,clean
img_00012754,fold_3,weapon,03_google_scraped,google,,,images/img_00012754.jpg,datasets/splits/clean/fold_3/weapon/img_00012754.jpg,b44f22d26d71e4cc87dda3a65d65df4135bc083694c1c5a914e254da9c190cb6,2c2a316cfca20ffbfbb1e7e341123899,271719,.jpg,clean,none,clean
img_00012755,fold_3,weapon,03_google_scraped,google,,,images/img_00012755.jpg,datasets/splits/clean/fold_3/weapon/img_00012755.jpg,97d6b7d5528ceaa413ab0192f6786d999085a603c54c45919f2cb7de74cda07f,247708474faeb7d2b2ea6d83d875acf9,36440,.jpg,clean,none,clean
img_00012757,fold_3,weapon,03_google_scraped,google,,,images/img_00012757.jpg,datasets/splits/clean/fold_3/weapon/img_00012757.jpg,b276e5eca8713a03cf77434acc18bca30a1d2aab6b5e57a7dde8bfc6ceb26668,f0e370f56e2dbd8396b447894f739cb7,27967,.jpg,clean,none,clean
img_00012891,fold_3,weapon,03_google_scraped,google,,,images/img_00012891.jpg,datasets/splits/clean/fold_3/weapon/img_00012891.jpg,c1b455d38e0bf5a46258729ee99575d3818ff2c913ac0d9ee3e72070ef2997d8,2a02d9956c5f4e09e204509b725f7fcf,670045,.jpg,clean,none,clean
img_00012954,fold_3,weapon,03_google_scraped,google,,,images/img_00012954.jpg,datasets/splits/clean/fold_3/weapon/img_00012954.jpg,45d48ec52c437f0d27bc46d3fabb15bc8f08c8f51807e4ac3f7db93c0f8f988b,8d422df8b21f95c008d0faa7e57b8263,185357,.jpg,clean,none,clean
img_00012967,fold_3,weapon,03_google_scraped,google,,,images/img_00012967.jpg,datasets/splits/clean/fold_3/weapon/img_00012967.jpg,866fab7641ea4019b92d525ccc4baee0c8c843cfbdead1746b547681dc38210f,57944dd237325064d96802817bbbd24d,48751,.jpg,clean,none,clean
img_00012981,fold_3,weapon,03_google_scraped,google,,,images/img_00012981.jpg,datasets/splits/clean/fold_3/weapon/img_00012981.jpg,082d8f8bdcdc38820cf67028102f41675fceabd414710bde3f2e4e741c09ff5c,19f1993a8559a66e807c3bd3a8216583,1833507,.jpg,clean,none,clean
img_00013119,fold_3,weapon,03_google_scraped,google,,,images/img_00013119.jpg,datasets/splits/clean/fold_3/weapon/img_00013119.jpg,58c230f3dc3add7a6c08dcca570f39ea849525b70827b9f0903fbb2c8cfd56b0,afd81047b300c46baafaf756e0dd36e3,330916,.jpg,clean,none,clean
img_00013520,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013520.jpg,datasets/splits/clean/fold_3/weapon/img_00013520.jpg,809c8ccfcd738b42dc577ee8dd1e7ea435daa889b161904c6ea3f035e614ae5b,be6a1a65d000084d05fcf2cc81e4ed6f,134327,.jpg,clean,none,clean
img_00013526,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013526.jpg,datasets/splits/clean/fold_3/weapon/img_00013526.jpg,84411a24420aad56434fa15cea35ff086809af727902e00355459b788b98a687,11048e38ea9d260a2c1c6e15620faa12,209930,.jpg,clean,none,clean
img_00013531,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013531.jpg,datasets/splits/clean/fold_3/weapon/img_00013531.jpg,9981e909424b630f56872193992c6daf7648b7632e20451a55c786e6cb2d8f60,b2c3330f34526efddac5d6fd9db86f31,210692,.jpg,clean,none,clean
img_00013541,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013541.jpg,datasets/splits/clean/fold_3/weapon/img_00013541.jpg,afdd9050e99b84b5d8696aa33296699cb59db7a48834ff01b9455f6332544b06,3e4caaeee9f874a3f6f6a05f34102b4b,432101,.jpg,clean,none,clean
img_00013552,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013552.jpg,datasets/splits/clean/fold_3/weapon/img_00013552.jpg,c7dd4fe28e5033173a5de5d6553a1f532c2f68b0274076cca995ee2ef097e438,7d975e1869b74007dbc409e562351f12,194764,.jpg,clean,none,clean
img_00013553,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013553.jpg,datasets/splits/clean/fold_3/weapon/img_00013553.jpg,ce199d0d12f83e19fc8ca8452aff9e536f4f30cea392cd28b97ee7035ce9294d,e642fd3b5142d05b354a41894606f63b,135932,.jpg,clean,none,clean
img_00013557,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013557.jpg,datasets/splits/clean/fold_3/weapon/img_00013557.jpg,67e888fe925ed66f6cdb47325bc387035b9bb13d44ad86dbfaec9bf14cf43f62,5a8a52a01f53199c57af7c81cc78a0d7,178092,.jpg,clean,none,clean
img_00013563,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013563.jpg,datasets/splits/clean/fold_3/weapon/img_00013563.jpg,dd5e3e29a99ede3cad2472d2c969c30f240abce7f703c8c491f012cc7e689a60,0e84971c59d0ddf7c663d10824ce3dde,162327,.jpg,clean,none,clean
img_00013572,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013572.jpg,datasets/splits/clean/fold_3/weapon/img_00013572.jpg,2139c2e6d3e4c8c14c58074b51793099709a6092029dec666b0979ee687cc4b1,9ada5ad4811ed912edbe784e5d1d3a76,237050,.jpg,clean,none,clean
img_00013579,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013579.jpg,datasets/splits/clean/fold_3/weapon/img_00013579.jpg,78f2458a0bcf4e03a50e80ed2017149d28396ade08970d8226741240b9fe54bc,a44439a6e26d5fb1dbacbb1ab93b7208,143601,.jpg,clean,none,clean
img_00013587,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013587.jpg,datasets/splits/clean/fold_3/weapon/img_00013587.jpg,90e59a649994140e752227ba227dd54fc45c5acd82f7bc1de94495bd39896d7a,bf3a35327baf827dde3ff98c90e16d2e,276352,.jpg,clean,none,clean
img_00013593,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013593.jpg,datasets/splits/clean/fold_3/weapon/img_00013593.jpg,a3126d1bff4831bfcc2b9b0cd57360241ea76d957623780b38ff94d44f659db2,f025f2ec534a3352320f062ee80226cb,90820,.jpg,clean,none,clean
img_00013601,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013601.jpg,datasets/splits/clean/fold_3/weapon/img_00013601.jpg,dcd5e64630c3b8bd2a52af3d23af96d58bd5ebd47d5e858e098dde45c35f4271,3badb90788d6017734457179272a5e34,204510,.jpg,clean,none,clean
img_00013609,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013609.jpg,datasets/splits/clean/fold_3/weapon/img_00013609.jpg,6ee0bb9aba2477748ffba27a16ec35de0b503c949adb8a670b2a170b1472ef8c,94e02bf3c6b2164502024b9d26ff7c78,340592,.jpg,clean,none,clean
img_00013625,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013625.jpg,datasets/splits/clean/fold_3/weapon/img_00013625.jpg,dc16b328577c188de5d87582cc28fba547d8f0df67d281192c0e2a3de4db05e9,236832b88462018e52204518186e4434,160040,.jpg,clean,none,clean
img_00013629,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013629.jpg,datasets/splits/clean/fold_3/weapon/img_00013629.jpg,51543a43330c00d42cdea1bcbb7493e82ecfa430b339af904a86da3de9ee5515,e69cc0c317d3c80e891369924313da20,329054,.jpg,clean,none,clean
img_00013631,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013631.jpg,datasets/splits/clean/fold_3/weapon/img_00013631.jpg,0ce96ecd5fdcd3e344e9a63105340441aaa4f2a9f387f41bd4a7c5c08cd6787e,56e201f7ed7e44e1065508ba565e7d07,398715,.jpg,clean,none,clean
img_00013649,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013649.jpg,datasets/splits/clean/fold_3/weapon/img_00013649.jpg,58415361300c1f052dc8f1d61a0cb0da8ada982cfa5cb203be0718a7ad7f854d,db0b3f59c5a0952afbeb072fa2e8ab35,113920,.jpg,clean,none,clean
img_00013651,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013651.jpg,datasets/splits/clean/fold_3/weapon/img_00013651.jpg,d02310b2a8eec8e7b583793dfafe9eb36180216b84b6f36e4367f88ee2320034,def0890b8caa587c8aeb50201fb8d69d,116599,.jpg,clean,none,clean
img_00013652,fold_3,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013652.jpg,datasets/splits/clean/fold_3/weapon/img_00013652.jpg,2614471ba152ee6bb88f7105f05d8c1a8b78e42237c9a5c0ea05941175df7c07,ad9561540db201e72cf0ff95ecd567a7,231606,.jpg,clean,none,clean
img_00014374,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014374.png,datasets/splits/clean/fold_3/weapon/img_00014374.png,17d971894651530c269bbdc514e4ae90e0975bdd8d49483d3ea0b6b4298f292e,2321c5d2d3b9c04d85a799d9680650c3,562208,.png,clean,none,clean
img_00014378,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014378.webp,datasets/splits/clean/fold_3/weapon/img_00014378.webp,7dcf47b66e8fafd22daa90b253b9f68f1905622d820ea2d4a9ae8d3424ab0b3e,298cdc3b2c427cc362ed9c76a168d60a,11732,.webp,clean,none,clean
img_00014381,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014381.webp,datasets/splits/clean/fold_3/weapon/img_00014381.webp,21d079dd3ff58a33266350fa214bebb7769d4d779ff274b4fd92f21f708c4957,2dc3494cbd93bcb5dea935b16580d790,7222,.webp,clean,none,clean
img_00014385,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014385.png,datasets/splits/clean/fold_3/weapon/img_00014385.png,0ed8236398cf907a5260b5a1326e8035ec7b7c124b307642d6a90d2257288862,36668d50d7150892e20e6b5ce6de241f,824426,.png,clean,none,clean
img_00014386,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014386.jpeg,datasets/splits/clean/fold_3/weapon/img_00014386.jpeg,63c9fd506627f007e0f07e19f67956e88dd69138e98eb55fdcfb24054bef4e66,3801ce841c59ba9a2f4174e64d2ef8b1,96031,.jpeg,clean,none,clean
img_00014393,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014393.jpeg,datasets/splits/clean/fold_3/weapon/img_00014393.jpeg,9a73c55b164b9559421f5a68cd2f8c7f2a7a3afd6278f7f78d0d24ea238592f4,451a40da66cfbccd2829dd3fd9b9e3b8,28301,.jpeg,clean,none,clean
img_00014397,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014397.webp,datasets/splits/clean/fold_3/weapon/img_00014397.webp,24e6843f748837229c6ea34da07eece435a53a8b891957ece4020ab2aca1a8dd,524fd429670e15af083f810bafef5a92,25020,.webp,clean,none,clean
img_00014399,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014399.jpeg,datasets/splits/clean/fold_3/weapon/img_00014399.jpeg,150872ac11793def33c4f0697244c1e1c05f36cbb161f539abeda3adf84333e8,5a4357920a9dd6c91582211fd3d089f7,17189,.jpeg,clean,none,clean
img_00014419,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014419.jpeg,datasets/splits/clean/fold_3/weapon/img_00014419.jpeg,2820fbada5cd769c45b4688042dec4d21263f20e0e54bed7c190c68d1a9ef874,9ef443c32736db3e37f2ce0242ae8b5c,22199,.jpeg,clean,none,clean
img_00014427,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014427.png,datasets/splits/clean/fold_3/weapon/img_00014427.png,b786b0e1c8b54a473a4c5910fa90de9f3aa4349d1fd99264ef470e1fee4115cf,b8fdd7effbec1faf7e0402d326155604,74667,.png,clean,none,clean
img_00014429,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014429.jpeg,datasets/splits/clean/fold_3/weapon/img_00014429.jpeg,9be99d25f42ae47f92cd601a3b4af745dedc6f2c6ffd1c3071cd6b0267c446bb,c11bf901a1636064a44822766023e758,50004,.jpeg,clean,none,clean
img_00014430,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014430.jpeg,datasets/splits/clean/fold_3/weapon/img_00014430.jpeg,208f83ecc579b9fab153ad023d83b2d74c7713b8a70f219e53a09d51c1c7433f,c97b02384b305eecaa300ff264d49975,5458,.jpeg,clean,none,clean
img_00014432,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014432.jpeg,datasets/splits/clean/fold_3/weapon/img_00014432.jpeg,4e33d12d64fca4f04a8fa428ceeb807ec9df306635a41c4db4f200ded67f198c,cdcb77f81c340837927625ad520be00e,26241,.jpeg,clean,none,clean
img_00014433,fold_3,weapon,05_deepweb,deepweb,,,images/img_00014433.jpeg,datasets/splits/clean/fold_3/weapon/img_00014433.jpeg,61bed507431dd41e2f227403c5c806358cdb177379da7544439525ed81874caa,d124f9c5365f055f41b5c1cf92ae807a,34702,.jpeg,clean,none,clean
