tool_name,bundle_id,sample_type,attack_family,attack_name,final_label,weapon_detected,normalized_prediction,classifications
cellebrite_inseyets,bundle_007667,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,Denaro (98%) | Oggetto tenuto in mano (84%)
cellebrite_inseyets,bundle_007668,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (97%)
cellebrite_inseyets,bundle_007669,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Pistola (98%) | Oggetto tenuto in mano (73%)
cellebrite_inseyets,bundle_007670,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Fucile (94%) | Oggetto tenuto in mano (89%) | Fotocamera (54%)
cellebrite_inseyets,bundle_007671,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Catture di schermata (100%) | Codici a barre e codici QR (74%) | Pistola (61%)
cellebrite_inseyets,bundle_007672,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fotocamera (87%) | Codici a barre e codici QR (82%) | Armi (71%) | Pistola (67%)
cellebrite_inseyets,bundle_007673,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (90%) | Pistola (85%) | Fotocamera (66%)
cellebrite_inseyets,bundle_007674,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Catture di schermata (99%) | Pistola (79%) | Spiaggia (51%)
cellebrite_inseyets,bundle_007675,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (100%) | Armi (100%)
cellebrite_inseyets,bundle_007676,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,Mappe (55%) | Catture di schermata (53%) | Oggetto tenuto in mano (52%)
cellebrite_inseyets,bundle_007677,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,Documenti (90%) | Viso (79%) | Oggetto tenuto in mano (78%) | Fotocamera (73%)
cellebrite_inseyets,bundle_007678,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Oggetto tenuto in mano (94%) | Pistola (93%) | Armi (82%)
cellebrite_inseyets,bundle_007679,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (98%)
cellebrite_inseyets,bundle_007680,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (93%) | Fucile (81%)
cellebrite_inseyets,bundle_007681,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (99%)
cellebrite_inseyets,bundle_007682,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_007683,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Pistola (99%) | Fotocamera (55%)
cellebrite_inseyets,bundle_007684,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (95%) | Fucile (79%) | Pistola (58%)
cellebrite_inseyets,bundle_007685,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (73%) | Pistola (69%)
cellebrite_inseyets,bundle_007686,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (99%) | Pistola (59%)
cellebrite_inseyets,bundle_007687,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007688,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (97%) | Pistola (91%)
cellebrite_inseyets,bundle_007689,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (98%) | Fucile (95%) | Pistola (52%)
cellebrite_inseyets,bundle_007690,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Fucile (96%) | Pistola (86%)
cellebrite_inseyets,bundle_007691,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (87%) | Armi (80%) | Fucile (75%)
cellebrite_inseyets,bundle_007692,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (94%) | Fucile (62%) | Spiaggia (58%)
cellebrite_inseyets,bundle_007693,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (97%)
cellebrite_inseyets,bundle_007694,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (96%) | Pistola (81%)
cellebrite_inseyets,bundle_007695,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%) | Gioielli (53%)
cellebrite_inseyets,bundle_007696,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (98%) | Fucile (77%) | Pistola (71%)
cellebrite_inseyets,bundle_007697,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (71%) | Armi (69%)
cellebrite_inseyets,bundle_007698,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (94%)
cellebrite_inseyets,bundle_007699,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (81%) | Fotocamera (56%)
cellebrite_inseyets,bundle_007700,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (96%)
cellebrite_inseyets,bundle_007701,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Valigia (94%) | Oggetto tenuto in mano (69%) | Fotocamera (60%)
cellebrite_inseyets,bundle_007702,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Scrittura a mano (73%) | Fucile (64%)
cellebrite_inseyets,bundle_007703,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Pistola (97%) | Oggetto tenuto in mano (87%) | Armi (64%)
cellebrite_inseyets,bundle_007704,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Smartphone (82%) | Documenti (69%) | Scrittura a mano (60%) | Codici a barre e codici QR (52%)
cellebrite_inseyets,bundle_007705,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Smartphone (100%) | Oggetto tenuto in mano (96%)
cellebrite_inseyets,bundle_007706,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Scrittura a mano (63%)
cellebrite_inseyets,bundle_007707,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Spiaggia (79%) | Camion (77%) | Fuoco ed esplosione (66%)
cellebrite_inseyets,bundle_007708,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Catture di schermata (97%) | Documenti (90%)
cellebrite_inseyets,bundle_007709,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Oggetto tenuto in mano (51%)
cellebrite_inseyets,bundle_007710,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (96%) | Scrittura a mano (59%) | Sigarette (55%)
cellebrite_inseyets,bundle_007711,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (96%)
cellebrite_inseyets,bundle_007712,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Spiaggia (86%)
cellebrite_inseyets,bundle_007713,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007714,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Armi (86%) | Fucile (74%) | Pistola (65%)
cellebrite_inseyets,bundle_007715,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Oggetto tenuto in mano (96%) | Upskirt (86%) | Armi (54%)
cellebrite_inseyets,bundle_007716,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Viso (98%) | Oggetto tenuto in mano (95%)
cellebrite_inseyets,bundle_007717,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_007718,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Gioielli (98%) | Oggetto tenuto in mano (98%) | Sigarette (78%) | Armi (56%)
cellebrite_inseyets,bundle_007719,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (98%) | Droga (52%)
cellebrite_inseyets,bundle_007720,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (58%)
cellebrite_inseyets,bundle_007721,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (68%)
cellebrite_inseyets,bundle_007722,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Codici a barre e codici QR (93%) | Documenti (93%)
cellebrite_inseyets,bundle_007723,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (94%) | Catture di schermata (84%)
cellebrite_inseyets,bundle_007724,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (93%) | Spiaggia (57%) | Cibo (50%)
cellebrite_inseyets,bundle_007725,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (92%)
cellebrite_inseyets,bundle_007726,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007727,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007728,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (96%) | Carte di credito (86%) | Gioielli (80%) | Codici a barre e codici QR (75%)
cellebrite_inseyets,bundle_007729,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (98%)
cellebrite_inseyets,bundle_007730,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%) | Codici a barre e codici QR (96%)
cellebrite_inseyets,bundle_007731,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_007732,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (63%)
cellebrite_inseyets,bundle_007733,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_007734,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (50%)
cellebrite_inseyets,bundle_007735,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (97%)
cellebrite_inseyets,bundle_007736,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (98%)
cellebrite_inseyets,bundle_007737,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Denaro (100%) | Oggetto tenuto in mano (56%)
cellebrite_inseyets,bundle_007738,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (78%) | Sigarette (62%)
cellebrite_inseyets,bundle_007739,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Codici a barre e codici QR (100%) | Documenti (98%)
cellebrite_inseyets,bundle_007740,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Scrittura a mano (78%) | Fatture (58%) | Denaro (55%)
cellebrite_inseyets,bundle_007741,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (92%) | Codici a barre e codici QR (87%) | Oggetto tenuto in mano (81%) | Scrittura a mano (73%) | Fatture (56%)
cellebrite_inseyets,bundle_007742,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Spiaggia (54%)
cellebrite_inseyets,bundle_007743,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (82%) | Codici a barre e codici QR (81%)
cellebrite_inseyets,bundle_007744,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_007745,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Catture di schermata (99%) | Documenti (85%)
cellebrite_inseyets,bundle_007746,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_007747,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007748,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (70%) | Fatture (53%)
cellebrite_inseyets,bundle_007749,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%)
cellebrite_inseyets,bundle_007750,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Spiaggia (95%) | Droga (80%)
cellebrite_inseyets,bundle_007751,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (94%)
cellebrite_inseyets,bundle_007752,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_007753,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Smartphone (98%) | Documenti (87%)
cellebrite_inseyets,bundle_007754,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Scrittura a mano (100%) | Documenti (93%)
cellebrite_inseyets,bundle_007755,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Scrittura a mano (97%) | Denaro (58%)
cellebrite_inseyets,bundle_007756,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Denaro (95%) | Viso (83%) | ID foto (71%)
cellebrite_inseyets,bundle_007757,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Pistola (70%) | Documenti (67%)
cellebrite_inseyets,bundle_007758,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_007759,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (62%)
cellebrite_inseyets,bundle_007760,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Oggetto tenuto in mano (65%)
cellebrite_inseyets,bundle_007761,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (62%)
cellebrite_inseyets,bundle_007762,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (92%)
cellebrite_inseyets,bundle_007763,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007764,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (77%) | Scrittura a mano (72%)
cellebrite_inseyets,bundle_007765,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Viso (60%)
cellebrite_inseyets,bundle_007766,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (77%)
cellebrite_inseyets,bundle_007767,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_007768,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Smartphone (77%) | Sigarette (76%) | Scrittura a mano (74%) | Documenti (73%) | Gioielli (51%)
cellebrite_inseyets,bundle_007769,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Spiaggia (53%)
cellebrite_inseyets,bundle_007770,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (78%)
cellebrite_inseyets,bundle_007771,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%) | Fatture (89%) | Codici a barre e codici QR (72%) | Catture di schermata (52%)
cellebrite_inseyets,bundle_007772,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Denaro (100%) | Sigarette (92%)
cellebrite_inseyets,bundle_007773,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007774,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Smartphone (100%) | Gioielli (69%)
cellebrite_inseyets,bundle_007775,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (84%)
cellebrite_inseyets,bundle_007776,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (86%)
cellebrite_inseyets,bundle_007777,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Viso (100%) | Oggetto tenuto in mano (74%) | Gioielli (69%)
cellebrite_inseyets,bundle_007778,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Smartphone (99%) | Oggetto tenuto in mano (74%) | Coltelli (71%)
cellebrite_inseyets,bundle_007779,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Gioielli (79%)
cellebrite_inseyets,bundle_007780,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007781,perturbed,anti_forensic,resample_resize,non_weapon,true,weapon,Pistola (89%)
cellebrite_inseyets,bundle_007782,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%) | Viso (68%)
cellebrite_inseyets,bundle_007783,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%) | Codici a barre e codici QR (93%)
cellebrite_inseyets,bundle_007784,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_007785,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Oggetto tenuto in mano (67%) | Carte di credito (56%)
cellebrite_inseyets,bundle_007786,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,
cellebrite_inseyets,bundle_007787,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (98%)
cellebrite_inseyets,bundle_007788,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (97%) | Oggetto tenuto in mano (60%)
cellebrite_inseyets,bundle_007789,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%)
cellebrite_inseyets,bundle_007790,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (99%) | Codici a barre e codici QR (94%) | Scrittura a mano (56%)
cellebrite_inseyets,bundle_007791,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (57%)
cellebrite_inseyets,bundle_007792,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (69%)
cellebrite_inseyets,bundle_007793,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (83%) | Codici a barre e codici QR (70%)
cellebrite_inseyets,bundle_007794,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Codici a barre e codici QR (90%) | Scrittura a mano (68%) | Documenti (62%) | Sigarette (55%)
cellebrite_inseyets,bundle_007795,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (95%) | Sigarette (72%)
cellebrite_inseyets,bundle_007796,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (97%) | Cibo (67%)
cellebrite_inseyets,bundle_007797,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Documenti (100%) | Codici a barre e codici QR (60%)
cellebrite_inseyets,bundle_007798,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (96%)
cellebrite_inseyets,bundle_007799,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (88%) | Fatture (52%)
cellebrite_inseyets,bundle_007800,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,Droga (52%)
cellebrite_inseyets,bundle_007801,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (92%) | Armi (92%) | Oggetto tenuto in mano (88%) | Viso (65%) | Raduni (56%)
cellebrite_inseyets,bundle_007802,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (97%) | Fucile (80%) | Spiaggia (64%) | Fotocamera (61%) | Oggetto tenuto in mano (52%)
cellebrite_inseyets,bundle_007803,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (90%) | Pistola (62%)
cellebrite_inseyets,bundle_007804,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (88%) | Pistola (69%)
cellebrite_inseyets,bundle_007805,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (97%) | Pistola (79%)
cellebrite_inseyets,bundle_007806,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007807,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (97%) | Oggetto tenuto in mano (94%) | Fotocamera (69%)
cellebrite_inseyets,bundle_007808,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (95%) | Oggetto tenuto in mano (89%) | Fotocamera (70%)
cellebrite_inseyets,bundle_007809,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (96%) | Oggetto tenuto in mano (84%) | Fucile (82%) | Fotocamera (55%)
cellebrite_inseyets,bundle_007810,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (96%)
cellebrite_inseyets,bundle_007811,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007812,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007813,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (100%) | Armi (98%)
cellebrite_inseyets,bundle_007814,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (84%) | Fucile (71%)
cellebrite_inseyets,bundle_007815,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Pistola (88%) | Fucile (87%)
cellebrite_inseyets,bundle_007816,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (97%) | Pistola (81%) | Oggetto tenuto in mano (59%)
cellebrite_inseyets,bundle_007817,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (78%) | Spiaggia (51%)
cellebrite_inseyets,bundle_007818,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (99%) | Pistola (72%) | Spiaggia (70%)
cellebrite_inseyets,bundle_007819,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (99%) | Armi (99%) | Spiaggia (72%) | Oggetto tenuto in mano (65%) | Pistola (65%)
cellebrite_inseyets,bundle_007820,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (96%) | Fucile (85%) | Oggetto tenuto in mano (69%)
cellebrite_inseyets,bundle_007821,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Viso (99%) | Fucile (98%) | Armi (90%) | Oggetto tenuto in mano (76%) | Droga (57%)
cellebrite_inseyets,bundle_007822,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (100%) | Armi (99%) | Spiaggia (79%) | Coltelli (61%)
cellebrite_inseyets,bundle_007823,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (95%) | Armi (87%) | Pistola (69%) | Coltelli (50%)
cellebrite_inseyets,bundle_007824,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (95%) | Scrittura a mano (74%) | Spiaggia (60%) | Armi (51%)
cellebrite_inseyets,bundle_007825,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (68%)
cellebrite_inseyets,bundle_007826,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Spiaggia (87%) | Armi (85%) | Fucile (79%) | Coltelli (54%)
cellebrite_inseyets,bundle_007827,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (92%) | Fucile (58%)
cellebrite_inseyets,bundle_007828,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (96%) | Coltelli (75%) | Pistola (57%)
cellebrite_inseyets,bundle_007829,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fucile (99%) | Armi (97%) | Pistola (71%)
cellebrite_inseyets,bundle_007830,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (98%)
cellebrite_inseyets,bundle_007831,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Fucile (97%) | Pistola (90%) | Spiaggia (75%) | Fotocamera (66%)
cellebrite_inseyets,bundle_007832,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (98%) | Pistola (69%)
cellebrite_inseyets,bundle_007833,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (85%) | Pistola (57%) | Spiaggia (56%) | Fatture (53%)
cellebrite_inseyets,bundle_007834,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (84%) | Pistola (57%)
cellebrite_inseyets,bundle_007835,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (99%)
cellebrite_inseyets,bundle_007836,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (98%) | Oggetto tenuto in mano (72%)
cellebrite_inseyets,bundle_007837,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007838,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (97%) | Fucile (90%)
cellebrite_inseyets,bundle_007839,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007840,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (98%) | Viso (98%) | Pistola (92%) | Oggetto tenuto in mano (72%)
cellebrite_inseyets,bundle_007841,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (61%)
cellebrite_inseyets,bundle_007842,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (86%) | Fucile (83%)
cellebrite_inseyets,bundle_007843,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Pistola (99%)
cellebrite_inseyets,bundle_007844,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (98%) | Fotocamera (89%)
cellebrite_inseyets,bundle_007845,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (98%)
cellebrite_inseyets,bundle_007846,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (95%)
cellebrite_inseyets,bundle_007847,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Pistola (100%)
cellebrite_inseyets,bundle_007848,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (100%) | Cibo (62%)
cellebrite_inseyets,bundle_007849,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Oggetto tenuto in mano (93%) | Pistola (69%) | Armi (63%)
cellebrite_inseyets,bundle_007850,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (99%) | Armi (94%) | Oggetto tenuto in mano (91%) | Fotocamera (72%)
cellebrite_inseyets,bundle_007851,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Oggetto tenuto in mano (97%) | Pistola (92%)
cellebrite_inseyets,bundle_007852,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (92%) | Fotocamera (79%) | Pistola (71%)
cellebrite_inseyets,bundle_007853,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Pistola (71%)
cellebrite_inseyets,bundle_007854,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (74%) | Pistola (57%)
cellebrite_inseyets,bundle_007855,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,Cruscotti dei veicoli (76%) | Automobili (57%)
cellebrite_inseyets,bundle_007856,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Fotocamera (90%) | Oggetto tenuto in mano (83%) | Cruscotti dei veicoli (82%) | Pistola (76%) | Armi (57%)
cellebrite_inseyets,bundle_007857,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Oggetto tenuto in mano (89%) | Armi (85%) | Pistola (61%) | Fotocamera (51%)
cellebrite_inseyets,bundle_007858,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (99%) | Pistola (60%) | Fucile (55%)
cellebrite_inseyets,bundle_007859,perturbed,anti_forensic,resample_resize,weapon,true,weapon,Armi (100%) | Fucile (96%)
