generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,sha256_original,md5_original,sha256_perturbed,md5_perturbed,size_bytes,extension,created_at
img_00014834__gaussian_blur,img_00014834,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014834.png,datasets/splits/clean/fold_3/non_weapon/img_00014834.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014834__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",256a743a577319181d138a6dffce51eecc800e98ebbb2c22f84c3fac5c1deb07,c77dd61b51ad08f579f82357ad82818a,16546bbd71e289b52307afa35b9d1df1cd9ad6a8a6855343be092937be1a70d7,308f32de0abbfc0193139c3cbd2c9e1b,31744,.jpg,2026-05-07T04:09:38+00:00
img_00014837__gaussian_blur,img_00014837,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014837.png,datasets/splits/clean/fold_3/non_weapon/img_00014837.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014837__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",67444d5e40ac687c7e275f90fb30db627c975462dcafb7ae84b8e51ec5325b22,c96e0c9461ba9c505a9786af21858fb5,37363824a90cdb897a0d4968704a2b81983730160cecffdb4ad70dcb790a296f,5e62c995f5bede7c43fc024564cdd4f0,26168,.jpg,2026-05-07T04:09:38+00:00
img_00014851__gaussian_blur,img_00014851,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014851.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014851.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014851__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",e25dbce5fcaf6370261d8ae83db3bd91ff31dc300d27c1e9fa7622f0c24c17af,d1aa5506da19012b53f00dbfc0ce6090,06df785f55fc5bdd1dce7004c25dcab8786fa67123ec677dd9b56bf9298003ed,28586ef20e41a8c72ae3943ecdfa9eaf,21046,.jpg,2026-05-07T04:09:38+00:00
img_00014858__gaussian_blur,img_00014858,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014858.png,datasets/splits/clean/fold_3/non_weapon/img_00014858.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014858__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",cb1f10bf2872e4dea917deb93fb6ab7e2ddbde3ea3ce5b581cfc4d9a91c4a3b7,d40dea5e9edb93b0df052b349ab8894e,1977f90729a6f2676b46cab527bac0d91fd7f57b172b33943cd35e53070d7e6c,7855c50fd9bacc897f77ee070b0a7882,8555,.jpg,2026-05-07T04:09:38+00:00
img_00014860__gaussian_blur,img_00014860,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014860.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014860.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014860__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",0afa4ab990543f5973d7443207aaacb0b0d2e3d080d95d2e5225f0b5534d2ef3,d5aabb820ab85ea55609bc46d218c316,bde04a7a850558f44dba5b622c273727687fe94afb49cc14b775c9efcccfde2b,30cceaaafa7f46820065d96272613461,23548,.jpg,2026-05-07T04:09:38+00:00
img_00014865__gaussian_blur,img_00014865,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014865.png,datasets/splits/clean/fold_3/non_weapon/img_00014865.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014865__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",b7a039b0184a47059fa13f07fde2fa040b6bf2507a5028b86d8148f46d4400f0,dadeaf6f371b775cd607e3903e5df701,e8951dd9b77700dc80586325a0bc9df53d0a62bcd61d52c467f06fe8c06a8a67,f863ac1cb40e6d06177d9c4cf39cd49a,25884,.jpg,2026-05-07T04:09:38+00:00
img_00014867__gaussian_blur,img_00014867,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014867.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014867.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014867__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",1ec727466316c9287a47840c17796595371b6ceeed89ba3c372b6be5109a6a90,db7dce868a38671d2a81a99334ecd8b8,0eeda1956582cecd6c6882ba081eca7af80068cc565e8ced259e2a6b4ea8f2c7,52edfdaabfd84644930fa62405eae7f9,14332,.jpg,2026-05-07T04:09:38+00:00
img_00014874__gaussian_blur,img_00014874,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014874.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014874.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014874__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",0044c3cb80d645512c8f7ff870398b9de9701aff488196005258feb454166cc5,df5cb8139eccf8cca349a0b1763cda50,fa0832cf05f41afb951021015997a4ebdc7a326d7be17fbcdd24ec3fc749c346,43ec6c720bef6a620ba023d898410d5b,16341,.jpg,2026-05-07T04:09:38+00:00
img_00014883__gaussian_blur,img_00014883,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014883.png,datasets/splits/clean/fold_3/non_weapon/img_00014883.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014883__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",e9effaf98ef8b81ced192b26fbcc9074a42b2fb19dc837158f8d4cad4f9131a7,e30ea3616b80c5fc760fa0e1a1de279d,2a9b81b26877fda5537dacb75f3cd291751f775e8229267ff6d0ee4520d57da0,e846a347428ee6e40b60268c118eded4,32853,.jpg,2026-05-07T04:09:38+00:00
img_00014885__gaussian_blur,img_00014885,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014885.png,datasets/splits/clean/fold_3/non_weapon/img_00014885.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014885__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",e66a65dda4a2e3748247e5110d17b7cecf08429a827b3aad8f9b5f08c9429503,e391629dbd546b549402f98c0b89e208,8051d9a6f137a44a32f8e96fa533c7736e644a8589a5132e91763b3fa0e468dc,cb7ca74668ff06488fd00fdbdb0d5230,110792,.jpg,2026-05-07T04:09:38+00:00
img_00014899__gaussian_blur,img_00014899,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014899.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014899.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014899__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",e62d9c2057279cb6d1de888e1a2a405bdcc1bbca099eb8311edad2600e917540,e9e39922d0d8dff36386a377fa0b186c,b3f357f7df3be44f52eabb6bcb0578e2c14db6ad49e0605ab096283dd436c9ee,68b12bd465d1936c6eec4cea7dda4ea0,22783,.jpg,2026-05-07T04:09:38+00:00
img_00014912__gaussian_blur,img_00014912,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014912.png,datasets/splits/clean/fold_3/non_weapon/img_00014912.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014912__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",2f2f67a001cd785fd01526be8a423925eb694253245002f8a434124625002caf,f4ce9b1e7b0457d5ac629534d9acedc1,0ebfcec992ddda205a57e8e43f2cef968c083d38505759f593bd3a1496c24c94,6c6a78b31dd12e8e7eb213512e08d712,8944,.jpg,2026-05-07T04:09:38+00:00
img_00014960__gaussian_blur,img_00014960,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014960.png,datasets/splits/clean/fold_3/non_weapon/img_00014960.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014960__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",3e0620462241687d794ba36d97e5a25ebf0db2a08784c3fff05f61ba9c2cd11e,11fa04b4e6ed6ac5bbaa6af35245f15c,5b274f1226fa593f53c2e4eeb8db34c1b0dcfe27c1f1eba989591794a91f772a,430e42cdba060576c0093065de57807e,195284,.jpg,2026-05-07T04:09:38+00:00
img_00014973__gaussian_blur,img_00014973,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00014973.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00014973.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00014973__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",fa5d63e77e2383a41565b67bab0d78d25fcd66fce3486f0a3e4f97edf186b01a,1ab15fb6a10594c42354e04fe4a7051e,d0db147d85835422df9673035d66494017fefa60e19fc10e53a4680db23a5e8d,2af38f56549b61185fad93cfa38cfa7d,65731,.jpg,2026-05-07T04:09:38+00:00
img_00015015__gaussian_blur,img_00015015,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015015.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015015.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015015__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",22c20123a0a5dd7c5208fc48ddc8debb244efcb023d7cba9caa12caf53f4c4ab,3aa21ce27982d191bb709772b3f592b9,8f571c98ad3c19a34b17e0ca3e963b5c34de26b5de601afb95f18e97a006f1ce,562bae3c0729331c80facc3da7bf9e6b,17584,.jpg,2026-05-07T04:09:38+00:00
img_00015018__gaussian_blur,img_00015018,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015018.png,datasets/splits/clean/fold_3/non_weapon/img_00015018.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015018__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",29749c36a20e51cf0a30b396f51d8d6859e6e50a89d553348588d5f68fb8aaf4,3c910c7442f538a45455defe8bccb6ba,ef220d61a038574fc8a0b0951daa54ea15e79be98d121c5ae3af3284c45826ea,65b97d0a025c12578632f04d68537be8,19053,.jpg,2026-05-07T04:09:38+00:00
img_00015020__gaussian_blur,img_00015020,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015020.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015020.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015020__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",1f84c2b09eb949dc4dcc6df1031ff3713d4261c44091184555ae03747f1570a0,3cd755cd22820b44a938464473ebd892,1eec54cb5d07b942911e0e82a6204675d3c1861f386939ad0cc654f3e86aa622,37d54899fc86008a57c722f4770fe268,173155,.jpg,2026-05-07T04:09:38+00:00
img_00015030__gaussian_blur,img_00015030,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015030.png,datasets/splits/clean/fold_3/non_weapon/img_00015030.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015030__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",c01f42f56996e4c5e25c7c9cd04a51874f04ee17f1bcf842f689718884308274,40663a536760d2e4b54e103cd5a3dea2,b965676c64affa63047d04f4e6cb42526ef6e792aa58cf071eca2d756dd95135,872f749c67983746418b037f519c1dde,18595,.jpg,2026-05-07T04:09:38+00:00
img_00015049__gaussian_blur,img_00015049,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015049.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015049.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015049__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",1316248b955b96c518c9d180c6c09e3ba85cba0de111bdd84d5371327c997908,4e7380ebc8328487bbe84631edc55dc3,2503f2b44dda73d0231219a51af578d789896eed1b2917dfa099151fdf1c49a6,9f69401f63e63b0f3c3b9d26b3b1f593,25853,.jpg,2026-05-07T04:09:38+00:00
img_00015052__gaussian_blur,img_00015052,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015052.png,datasets/splits/clean/fold_3/non_weapon/img_00015052.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015052__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",c4989f288540ca8d044a051e334605966d9100270e857a7ab984d8979c97ece5,501bc555588ed91432a710b1b9934a13,480ffdc9d0f08cfebf91f2d18d193cea91d9b5fae04621bb46c9850d93481000,8e421a02e44f8f219556963fa0588dd7,19165,.jpg,2026-05-07T04:09:38+00:00
img_00015054__gaussian_blur,img_00015054,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015054.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015054.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015054__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",00e7ba5da7ce6a189d8c1bc9275e0869fc9ac57df0d901a459a87e09258bbb98,521cce2b7fce0aebc1aba46d803106db,8a163513e3ea70538521168dad70618cee8694be11aff8aa811f332509075d81,dbf51ca55e25b2ff8087185acb8871d9,15783,.jpg,2026-05-07T04:09:38+00:00
img_00015072__gaussian_blur,img_00015072,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015072.webp,datasets/splits/clean/fold_3/non_weapon/img_00015072.webp,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015072__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",fdde247377e1d078c094ca7c67c76d9788eb8a7b470b4ea84440c4c96317bbca,5f55cfd383e0841aaf4209fd90be5c5f,18f3fed2cc6de6f627de56639b3f982d4fa75b3b5bd4219d9a455a4169d80704,aa5664a454c959a860101933efa3a741,10671,.jpg,2026-05-07T04:09:38+00:00
img_00015076__gaussian_blur,img_00015076,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015076.png,datasets/splits/clean/fold_3/non_weapon/img_00015076.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015076__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",0664ad13cb0a416ebf3ac117c0fbc91340dbbf01615ba4e0c573f87c743df25e,5fcacda4dbc814e959be92bc29315291,3b7f95eee678de8b693f643c4a207bde83ffb9f0495d9b80aef2d15a911134c0,90b51bf576d798f3b2b8b8e992a860fd,18506,.jpg,2026-05-07T04:09:38+00:00
img_00015088__gaussian_blur,img_00015088,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015088.png,datasets/splits/clean/fold_3/non_weapon/img_00015088.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015088__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",21278db200d12bc810e2b62cf4704ec0c7c93fbd44e42c93ac54fb5b37bf3af4,68a3f026d0c1bc1a6adb1033adda9389,f167225dd77669ec38ad5946d95646ee1a3a0ee5f2d8fd01ea2d2c4d13aa5faf,7cf65afacd78450c5c99c4cd4694339c,20664,.jpg,2026-05-07T04:09:38+00:00
img_00015094__gaussian_blur,img_00015094,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015094.png,datasets/splits/clean/fold_3/non_weapon/img_00015094.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015094__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",b895e20cf0b0db7dc59e9660e6e4d9fc7e986c3a4d05d62f33c57252d9ac8978,6b1aba75180116426b6b03ff9b01f1b6,ea0054efd1ac1873abf6cee03f3d47330c6b728cae5d10e87d973c12b5d87007,a1c535ff42bf559617b98546a85d72b4,209580,.jpg,2026-05-07T04:09:38+00:00
img_00015099__gaussian_blur,img_00015099,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015099.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015099.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015099__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",0fa524b5fd654e949fa7ace52d495ca560a90001e1d31aec9ab1e99dfd930c42,6c489512b9250215c1bb995070cb4894,252a4b9d4d876ea46581368d40384113ead3dc32a72365fa23ca4cc99664d0f1,9b92734f031daaa126b69e51d8517f89,7661,.jpg,2026-05-07T04:09:38+00:00
img_00015119__gaussian_blur,img_00015119,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015119.png,datasets/splits/clean/fold_3/non_weapon/img_00015119.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015119__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",2f8224e82365509c6150da5ac01502893e3c1b6ef0b2c5696c9b51713cd967bc,79f19b83cf37e0c6fe8f340b8b330269,8c9982cfa7fa85167eaf4906477418917a36cf12bfa40e50e41b20033ce188a6,721e3da9c2533374a82760e2f362c5b2,30547,.jpg,2026-05-07T04:09:38+00:00
img_00015138__gaussian_blur,img_00015138,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015138.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015138.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015138__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",5e8f381ee2ea5460cb7e62af5157072d8f78bed92b0dbd66c491221deeadce5d,8424c807e59e1ed583f767330138df95,6d829382f8b47416f6903f49e089e336c04ea3e471325774ae87f97359d8db89,f6be32244e7737009b404a2b97309b65,23477,.jpg,2026-05-07T04:09:38+00:00
img_00015164__gaussian_blur,img_00015164,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015164.png,datasets/splits/clean/fold_3/non_weapon/img_00015164.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015164__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",278ba35984287c9e92bcaf64086235e4f94598188b59f94ee3fb68f992954161,94ee9614dcb5363625fe6c9b44f6d12e,3c87aa5ff52bab3aeb82d2b27bab0b13f56393bb97c9c0126a578a4a3f67bea7,0b63672f7b8381c68fea22da51195840,254800,.jpg,2026-05-07T04:09:38+00:00
img_00015193__gaussian_blur,img_00015193,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015193.png,datasets/splits/clean/fold_3/non_weapon/img_00015193.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015193__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",1a8bfc22b2ea133f2e2c1760ff5180f83798350de3b6b6a39a7fd98e949d6b35,a4f8ef53a650f107defb00aa78d1cb94,6e959a4ad15e41ff853bf11da0a679581d2dcb342e288ee2e700b52b9c5d3171,9dee0a555f15cff1602eff2e63b7862f,18662,.jpg,2026-05-07T04:09:38+00:00
img_00015198__gaussian_blur,img_00015198,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015198.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015198.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015198__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",1762116b94340a104a3a2d87e7d5d477ed8bb2301cf9d3435b62af13d06e1e48,a8051851c0f212b070f6de1d1ac32602,e9f902f984fff988cff3d8779c4fa222ba7dc7e9061025f3d458bc5b433dade2,37881cbd6ad359779c9e138880d4cf4a,27326,.jpg,2026-05-07T04:09:38+00:00
img_00015202__gaussian_blur,img_00015202,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015202.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015202.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015202__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",5428692ec6408e6ac553b98ddf4e9171a145903d2d02112079098ebfcf620631,ab7878cea650f083cd664e3c683a65f0,faa1397b3fcaace07b5d5e08a1d02a082e63d3b69d6715c6c5e5fb290b0d57ad,d46a4d41d0dc37e810bade8153d976d4,49764,.jpg,2026-05-07T04:09:38+00:00
img_00015205__gaussian_blur,img_00015205,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015205.png,datasets/splits/clean/fold_3/non_weapon/img_00015205.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015205__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",1cb39891af6784f5dfe5adfceeccc74cc04d7d8d3426e99f1643cb6b09691605,aeb29f5678c3d79ca8dbdb637e6738f7,97c89648c336c9f7e9e65245ec4e4fea91b7a6a92a4ae91deb11f3ad26b928bb,5ac41dbc9cccb0dfaee9b212f91248f5,18472,.jpg,2026-05-07T04:09:38+00:00
img_00015212__gaussian_blur,img_00015212,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015212.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015212.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015212__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",e848b2935fe62bc89976da2a80fee98d47d6633eb400df059c4fa02a5743cfae,b059e5ff4bebb4446474b7b84575c949,de150ecb8916dbb093bae7eb503aca29a6821973551b1bbf42e6c5ddca82be4c,82114ffabf598d347425bbfd34992ae9,29898,.jpg,2026-05-07T04:09:38+00:00
img_00015222__gaussian_blur,img_00015222,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015222.png,datasets/splits/clean/fold_3/non_weapon/img_00015222.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015222__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",d4185b99ea036805808f3b42fe26eaaa661fd69f7970af787d89dcd1436ac0e0,b9e24e0953f7d18fe93770c0185bf1b6,7f42e9a5a59c5d0ca9a83761cfa6e77ea0bc083f962085329b7c81e9008086e1,85be834211c9bda8c7e710bf51f37390,18429,.jpg,2026-05-07T04:09:38+00:00
img_00015230__gaussian_blur,img_00015230,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015230.webp,datasets/splits/clean/fold_3/non_weapon/img_00015230.webp,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015230__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",ccbfda9f2195339b5c9eeccda75009ac40a282ed35b0b922b3afa0697b6b748a,bdf472aa6dbb2ad9fbc02903f691a721,9612adffc676620453b13ee8eff61f88d87f83f5043be1c7546444e894dccb7e,ccaf51ac929c075f6af77605b76746b2,36352,.jpg,2026-05-07T04:09:38+00:00
img_00015232__gaussian_blur,img_00015232,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015232.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015232.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015232__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",5e53c40d5a5966426e8b9cd35424da7e80eb3bc2cda59eed01f0cd5ed3131d22,bf03036a0ec7f19c1720c655b172aaa4,7dfaa6c021b230197b918d846c77d73f4cc29e6c6521d814e9a2d1750f3c0506,4d28c9cc1d8bc2c17d60e389f9fa340b,14183,.jpg,2026-05-07T04:09:38+00:00
img_00015235__gaussian_blur,img_00015235,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015235.jpeg,datasets/splits/clean/fold_3/non_weapon/img_00015235.jpeg,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015235__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",85ec958d444293543a8ce03468fbf68198812e773c133489aee9855a338fa93d,c086d4bfc55e88d74ff5313d6a013260,1d8b94a82b9361dd7fb7fe2476a5c7fbd2e5e8480ed58e456e1993b380353d29,1561e277535b1657165d7105e1860cf6,24775,.jpg,2026-05-07T04:09:38+00:00
img_00015236__gaussian_blur,img_00015236,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015236.png,datasets/splits/clean/fold_3/non_weapon/img_00015236.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015236__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",f2de30c276b6154460a0322bbc6984885397882e3790809a5a8ce4661033dada,c097af12230db2b8bd95f92892a2c95d,dce9ecf09e4c889f5666286659e4d920eaa5e7946775d8cd59de7868e5bf2064,0f01b0560f618217119aa7524e3ee763,24816,.jpg,2026-05-07T04:09:38+00:00
img_00015257__gaussian_blur,img_00015257,fold_3,non_weapon,05_deepweb,deepweb,,images/img_00015257.png,datasets/splits/clean/fold_3/non_weapon/img_00015257.png,attacks/anti_forensic/gaussian_blur/fold_3/non_weapon/img_00015257__gaussian_blur.jpg,anti_forensic,gaussian_blur,"{""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""radius"": 1.5}",2cb1f7a534da58b915ffac9fd6598803c13a12e7da0aae44f0df94cd6271c737,cf128d59b0ad7fe8a83a1aa64fa8c76f,966081dfd0df87795271a9b2a343d7b76d96cc4de197c66c59afca95343e1e78,9eacdfdd07af94567253f2e0000d4eb7,156122,.jpg,2026-05-07T04:09:38+00:00
