tool_name,bundle_id,sample_type,attack_family,attack_name,final_label,weapon_detected,normalized_prediction,firearm_bookmark,secondary_weapon_bookmarks
griffeye,bundle_007586,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007587,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007588,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007589,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007590,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007591,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007592,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007593,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007594,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007595,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007596,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007597,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007598,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007599,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007600,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007601,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007602,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007603,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007604,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007605,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007606,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007607,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007608,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007609,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007610,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007611,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007612,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007613,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007614,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007615,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007616,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007617,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Violence/Explosive Weapon
griffeye,bundle_007618,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007619,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007620,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007621,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007622,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007623,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007624,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007625,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007626,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007627,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007628,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Violence/Explosive Weapon | CORE/Military/Military Equipment
griffeye,bundle_007629,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007630,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007631,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007632,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007633,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007634,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007635,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007636,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007637,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007638,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007639,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007640,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007641,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007642,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007643,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007644,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007645,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007646,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007647,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007648,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007649,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007650,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Violence/Explosive Weapon | CORE/Military/Military Equipment
griffeye,bundle_007651,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007652,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007653,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007654,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007655,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007656,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007657,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007658,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007659,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007660,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007661,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007662,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007663,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007664,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007665,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007666,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007667,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007668,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007669,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007670,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007671,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007672,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007673,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007674,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,
griffeye,bundle_007675,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007676,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,
griffeye,bundle_007677,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007678,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007679,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007680,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007681,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007682,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007683,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007684,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007685,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007686,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007687,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007688,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007689,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007690,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007691,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007692,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007693,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007694,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007695,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007696,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007697,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007698,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007699,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007700,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007701,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007702,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_007703,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007704,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007705,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007706,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007707,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007708,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007709,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007710,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007711,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007712,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007713,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007714,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_007715,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007716,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007717,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007718,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007719,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007720,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007721,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007722,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007723,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007724,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007725,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007726,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007727,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007728,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007729,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007730,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007731,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007732,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007733,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007734,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007735,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007736,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007737,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007738,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007739,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007740,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007741,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007742,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007743,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007744,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007745,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007746,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007747,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007748,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007749,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007750,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007751,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007752,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007753,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007754,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007755,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007756,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007757,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007758,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007759,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007760,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007761,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007762,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007763,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007764,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007765,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007766,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007767,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007768,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007769,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007770,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007771,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007772,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007773,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007774,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007775,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007776,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007777,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007778,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007779,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007780,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007781,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007782,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007783,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007784,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007785,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007786,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007787,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007788,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007789,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007790,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007791,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007792,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007793,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007794,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007795,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007796,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007797,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007798,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007799,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007800,perturbed,anti_forensic,resample_resize,non_weapon,false,non_weapon,false,
griffeye,bundle_007801,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_007802,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,
griffeye,bundle_007803,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007804,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007805,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007806,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007807,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007808,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007809,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007810,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007811,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007812,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007813,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007814,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007815,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007816,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007817,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007818,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007819,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007820,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_007821,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Violence/Archery Weapon | CORE/Military/Military Equipment
griffeye,bundle_007822,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007823,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007824,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007825,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,CORE/Military/Military Equipment
griffeye,bundle_007826,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007827,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007828,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007829,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007830,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007831,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007832,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007833,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007834,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007835,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007836,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007837,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007838,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007839,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007840,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007841,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007842,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007843,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007844,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007845,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007846,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007847,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007848,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007849,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,
griffeye,bundle_007850,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007851,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007852,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007853,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,
griffeye,bundle_007854,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007855,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007856,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007857,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007858,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007859,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007860,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007861,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007862,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007863,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007864,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007865,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,CORE/Military/Military Equipment
griffeye,bundle_007866,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007867,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007868,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007869,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007870,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007871,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007872,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007873,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007874,perturbed,anti_forensic,resample_resize,weapon,false,non_weapon,false,
griffeye,bundle_007875,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007876,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007877,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007878,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007879,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007880,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007881,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
griffeye,bundle_007882,perturbed,anti_forensic,resample_resize,weapon,true,weapon,true,
