run_tag,created_at,candidate_id,manual_selected,selection_rank,reviewer_id,review_timestamp,selection_action,selection_notes,requested_cases_for_attack,evaluated_model,evaluation_fold,sample_type,attack_family,attack_name,final_label,prediction,confidence,correct,clean_correct,original_image_id,generated_image_id,sample_id,image_relative_path,clean_relative_path,perturbed_relative_path,sha256_original,sha256_perturbed,md5_original,md5_perturbed
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00001523_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998563528060912,True,True,img_00001523,img_00001523__jpeg_recompression,img_00001523__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00001523__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00012746_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999855637550354,True,True,img_00012746,img_00012746__jpeg_recompression,img_00012746__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00012746__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00014527_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9998527765274048,True,True,img_00014527,img_00014527__jpeg_recompression,img_00014527__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/non_weapon/img_00014527__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00014473_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998512268066406,True,True,img_00014473,img_00014473__jpeg_recompression,img_00014473__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00014473__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00000687_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998494386672974,True,True,img_00000687,img_00000687__jpeg_recompression,img_00000687__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00000687__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00012750_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998486042022704,True,True,img_00012750,img_00012750__jpeg_recompression,img_00012750__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00012750__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00000694_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999848484992981,True,True,img_00000694,img_00000694__jpeg_recompression,img_00000694__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00000694__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00014379_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998443126678468,True,True,img_00014379,img_00014379__jpeg_recompression,img_00014379__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00014379__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00015103_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.999832034111023,True,True,img_00015103,img_00015103__jpeg_recompression,img_00015103__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/non_weapon/img_00015103__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00000014_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999830722808838,True,True,img_00000014,img_00000014__jpeg_recompression,img_00000014__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00000014__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00000138_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.99982750415802,True,True,img_00000138,img_00000138__jpeg_recompression,img_00000138__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00000138__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00000007_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998261332511902,True,True,img_00000007,img_00000007__jpeg_recompression,img_00000007__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/weapon/img_00000007__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00013102_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9998255372047424,True,True,img_00013102,img_00013102__jpeg_recompression,img_00013102__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/non_weapon/img_00013102__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00000002_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998251795768738,True,True,img_00000002,img_00000002__jpeg_recompression,img_00000002__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00000002__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00013609_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998250603675842,True,True,img_00013609,img_00013609__jpeg_recompression,img_00013609__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/weapon/img_00013609__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00000143_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998196959495544,True,True,img_00000143,img_00000143__jpeg_recompression,img_00000143__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00000143__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00013644_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998189806938172,True,True,img_00013644,img_00013644__jpeg_recompression,img_00013644__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00013644__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00013635_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998179078102112,True,True,img_00013635,img_00013635__jpeg_recompression,img_00013635__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00013635__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00013130_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998158812522888,True,True,img_00013130,img_00013130__jpeg_recompression,img_00013130__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00013130__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00013353_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9998154044151306,True,True,img_00013353,img_00013353__jpeg_recompression,img_00013353__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/non_weapon/img_00013353__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00014862_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9998142123222352,True,True,img_00014862,img_00014862__jpeg_recompression,img_00014862__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/non_weapon/img_00014862__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00015097_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9998138546943665,True,True,img_00015097,img_00015097__jpeg_recompression,img_00015097__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/non_weapon/img_00015097__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00001132_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998138546943665,True,True,img_00001132,img_00001132__jpeg_recompression,img_00001132__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00001132__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00000044_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998120665550232,True,True,img_00000044,img_00000044__jpeg_recompression,img_00000044__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/weapon/img_00000044__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00012639_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998111128807068,True,True,img_00012639,img_00012639__jpeg_recompression,img_00012639__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00012639__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00014395_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998096823692322,True,True,img_00014395,img_00014395__jpeg_recompression,img_00014395__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00014395__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00013562_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998039603233336,True,True,img_00013562,img_00013562__jpeg_recompression,img_00013562__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00013562__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00000693_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9998037219047546,True,True,img_00000693,img_00000693__jpeg_recompression,img_00000693__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00000693__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00014523_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9998032450675964,True,True,img_00014523,img_00014523__jpeg_recompression,img_00014523__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/non_weapon/img_00014523__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00012758_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997976422309875,True,True,img_00012758,img_00012758__jpeg_recompression,img_00012758__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00012758__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00012827_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997970461845398,True,True,img_00012827,img_00012827__jpeg_recompression,img_00012827__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00012827__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00014404_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9997969269752502,True,True,img_00014404,img_00014404__jpeg_recompression,img_00014404__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/non_weapon/img_00014404__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00014515_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997894167900084,True,True,img_00014515,img_00014515__jpeg_recompression,img_00014515__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00014515__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00003527_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997876286506652,True,True,img_00003527,img_00003527__jpeg_recompression,img_00003527__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/weapon/img_00003527__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00013604_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997870326042176,True,True,img_00013604,img_00013604__jpeg_recompression,img_00013604__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00013604__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00014369_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999784529209137,True,True,img_00014369,img_00014369__jpeg_recompression,img_00014369__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00014369__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00004532_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.99978369474411,True,True,img_00004532,img_00004532__jpeg_recompression,img_00004532__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/weapon/img_00004532__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00000649_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997757077217102,True,True,img_00000649,img_00000649__jpeg_recompression,img_00000649__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00000649__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00000323_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999771773815155,True,True,img_00000323,img_00000323__jpeg_recompression,img_00000323__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/weapon/img_00000323__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00014797_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9997685551643372,True,True,img_00014797,img_00014797__jpeg_recompression,img_00014797__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/non_weapon/img_00014797__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00014438_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997630715370178,True,True,img_00014438,img_00014438__jpeg_recompression,img_00014438__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00014438__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00012965_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997627139091492,True,True,img_00012965,img_00012965__jpeg_recompression,img_00012965__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00012965__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00000792_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999761164188385,True,True,img_00000792,img_00000792__jpeg_recompression,img_00000792__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00000792__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00004533_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999760925769806,True,True,img_00004533,img_00004533__jpeg_recompression,img_00004533__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00004533__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_5__jpeg_recompression__img_00014840_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_5,perturbed,anti_forensic,jpeg_recompression,non_weapon,non_weapon,0.9997572302818298,True,True,img_00014840,img_00014840__jpeg_recompression,img_00014840__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_5/non_weapon/img_00014840__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00013641_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997568726539612,True,True,img_00013641,img_00013641__jpeg_recompression,img_00013641__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00013641__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00000838_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997560381889344,True,True,img_00000838,img_00000838__jpeg_recompression,img_00000838__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00000838__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_4__jpeg_recompression__img_00012677_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.999750316143036,True,True,img_00012677,img_00012677__jpeg_recompression,img_00012677__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/weapon/img_00012677__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_2__jpeg_recompression__img_00012949_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,non_weapon,weapon,0.999749720096588,False,False,img_00012949,img_00012949__jpeg_recompression,img_00012949__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/non_weapon/img_00012949__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_1__jpeg_recompression__img_00013015_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_1,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997451901435852,True,True,img_00013015,img_00013015__jpeg_recompression,img_00013015__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_1/weapon/img_00013015__jpeg_recompression.jpg,,,,,,
efficientnet_b0_attack_stratified_per_attack_3_multi_attack_manual_target_both_manual_all_attacks_3_cases_generate_ig,2026-05-12T01:56:47+00:00,efficientnet_b0__fold_3__jpeg_recompression__img_00014386_jpeg_recompression,False,,,,,,3,efficientnet_b0,fold_3,perturbed,anti_forensic,jpeg_recompression,weapon,weapon,0.9997429251670836,True,True,img_00014386,img_00014386__jpeg_recompression,img_00014386__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_3/weapon/img_00014386__jpeg_recompression.jpg,,,,,,
