run_tag,created_at,candidate_id,manual_selected,selection_rank,reviewer_id,review_timestamp,selection_action,selection_notes,group_field,group_name,requested_cases_for_group,requested_cases_for_attack,case_bucket,xai_selection_reason,xai_priority_label,evaluated_model,evaluation_fold,sample_type,attack_family,attack_name,final_label,prediction,confidence,correct,clean_correct,original_image_id,generated_image_id,sample_id,image_relative_path,clean_relative_path,perturbed_relative_path,sha256_original,sha256_perturbed,md5_original,md5_perturbed
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__anti_forensic_failure__gaussian_blur__img_00000840_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_5,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.6526039838790894,False,True,img_00000840,img_00000840__gaussian_blur,img_00000840__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_5/weapon/img_00000840__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__anti_forensic_failure__gaussian_blur__img_00013478_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_4,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.6413536667823792,False,True,img_00013478,img_00013478__gaussian_blur,img_00013478__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_4/weapon/img_00013478__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__anti_forensic_failure__resample_resize__img_00000474_resample_resize,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_3,perturbed,anti_forensic,resample_resize,weapon,non_weapon,0.6388338804244995,False,True,img_00000474,img_00000474__resample_resize,img_00000474__resample_resize,attacks/anti_forensic/resample_resize/fold_3/weapon/img_00000474__resample_resize.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__anti_forensic_failure__histogram_modification__img_00014947_histogram_modification,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P2_non_weapon_to_weapon,efficientnet_b0,fold_4,perturbed,anti_forensic,histogram_modification,non_weapon,weapon,0.6176616549491882,False,True,img_00014947,img_00014947__histogram_modification,img_00014947__histogram_modification,attacks/anti_forensic/histogram_modification/fold_4/non_weapon/img_00014947__histogram_modification.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__anti_forensic_failure__jpeg_recompression__img_00014675_jpeg_recompression,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P2_non_weapon_to_weapon,efficientnet_b0,fold_4,perturbed,anti_forensic,jpeg_recompression,non_weapon,weapon,0.5987850427627563,False,True,img_00014675,img_00014675__jpeg_recompression,img_00014675__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_4/non_weapon/img_00014675__jpeg_recompression.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__anti_forensic_failure__gaussian_blur__img_00014393_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_3,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5833866596221924,False,True,img_00014393,img_00014393__gaussian_blur,img_00014393__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_3/weapon/img_00014393__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__anti_forensic_failure__gaussian_blur__img_00010402_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_2,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5685743093490601,False,True,img_00010402,img_00010402__gaussian_blur,img_00010402__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_2/weapon/img_00010402__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__anti_forensic_failure__gaussian_blur__img_00012742_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_3,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5614368319511414,False,True,img_00012742,img_00012742__gaussian_blur,img_00012742__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_3/weapon/img_00012742__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_3__anti_forensic_failure__histogram_modification__img_00014510_histogram_modification,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_3,perturbed,anti_forensic,histogram_modification,weapon,non_weapon,0.5589468479156494,False,True,img_00014510,img_00014510__histogram_modification,img_00014510__histogram_modification,attacks/anti_forensic/histogram_modification/fold_3/weapon/img_00014510__histogram_modification.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__anti_forensic_failure__histogram_modification__img_00000133_histogram_modification,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_4,perturbed,anti_forensic,histogram_modification,weapon,non_weapon,0.5522045493125916,False,True,img_00000133,img_00000133__histogram_modification,img_00000133__histogram_modification,attacks/anti_forensic/histogram_modification/fold_4/weapon/img_00000133__histogram_modification.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__anti_forensic_failure__gaussian_blur__img_00000478_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_1,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5480704307556152,False,True,img_00000478,img_00000478__gaussian_blur,img_00000478__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_1/weapon/img_00000478__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__anti_forensic_failure__gaussian_blur__img_00014484_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_2,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.547166109085083,False,True,img_00014484,img_00014484__gaussian_blur,img_00014484__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_2/weapon/img_00014484__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__anti_forensic_failure__jpeg_recompression__img_00014484_jpeg_recompression,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_2,perturbed,anti_forensic,jpeg_recompression,weapon,non_weapon,0.5377482175827026,False,True,img_00014484,img_00014484__jpeg_recompression,img_00014484__jpeg_recompression,attacks/anti_forensic/jpeg_recompression/fold_2/weapon/img_00014484__jpeg_recompression.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__anti_forensic_failure__gaussian_blur__img_00014391_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_4,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5337424874305725,False,True,img_00014391,img_00014391__gaussian_blur,img_00014391__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_4/weapon/img_00014391__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_2__anti_forensic_failure__histogram_modification__img_00014484_histogram_modification,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_2,perturbed,anti_forensic,histogram_modification,weapon,non_weapon,0.5305776596069336,False,True,img_00014484,img_00014484__histogram_modification,img_00014484__histogram_modification,attacks/anti_forensic/histogram_modification/fold_2/weapon/img_00014484__histogram_modification.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__anti_forensic_failure__gaussian_blur__img_00013610_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_1,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5242747068405151,False,True,img_00013610,img_00013610__gaussian_blur,img_00013610__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_1/weapon/img_00013610__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_5__anti_forensic_failure__gaussian_blur__img_00013590_gaussian_blur,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P1_weapon_to_non_weapon,efficientnet_b0,fold_5,perturbed,anti_forensic,gaussian_blur,weapon,non_weapon,0.5114877820014954,False,True,img_00013590,img_00013590__gaussian_blur,img_00013590__gaussian_blur,attacks/anti_forensic/gaussian_blur/fold_5/weapon/img_00013590__gaussian_blur.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_4__anti_forensic_failure__contrast_stretching__img_00014675_contrast_stretching,False,,,,,,case_bucket,anti_forensic_failure,3,,anti_forensic_failure,Anti-forensic transformation caused an operational misclassification.,P2_non_weapon_to_weapon,efficientnet_b0,fold_4,perturbed,anti_forensic,contrast_stretching,non_weapon,weapon,0.5064982175827026,False,True,img_00014675,img_00014675__contrast_stretching,img_00014675__contrast_stretching,attacks/anti_forensic/contrast_stretching/fold_4/non_weapon/img_00014675__contrast_stretching.jpg,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00012915_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00012915,img_00012915__sigma_zero__efficientnet_b0,img_00012915__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00012915__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00013098_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00013098,img_00013098__sigma_zero__efficientnet_b0,img_00013098__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00013098__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00013102_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00013102,img_00013102__sigma_zero__efficientnet_b0,img_00013102__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00013102__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014436_sigma_zero_efficientnet_b0,true,15,Lello,2026-05-23T08:12:44+00:00,select,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014436,img_00014436__sigma_zero__efficientnet_b0,img_00014436__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014436__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014450_sigma_zero_efficientnet_b0,true,13,Lello,2026-05-23T08:12:42+00:00,select,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014450,img_00014450__sigma_zero__efficientnet_b0,img_00014450__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014450__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014463_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014463,img_00014463__sigma_zero__efficientnet_b0,img_00014463__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014463__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014494_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014494,img_00014494__sigma_zero__efficientnet_b0,img_00014494__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014494__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014507_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014507,img_00014507__sigma_zero__efficientnet_b0,img_00014507__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014507__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014592_sigma_zero_efficientnet_b0,true,14,Lello,2026-05-23T08:12:43+00:00,select,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014592,img_00014592__sigma_zero__efficientnet_b0,img_00014592__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014592__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014644_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014644,img_00014644__sigma_zero__efficientnet_b0,img_00014644__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014644__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014681_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014681,img_00014681__sigma_zero__efficientnet_b0,img_00014681__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014681__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014692_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014692,img_00014692__sigma_zero__efficientnet_b0,img_00014692__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014692__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014790_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014790,img_00014790__sigma_zero__efficientnet_b0,img_00014790__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014790__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014803_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014803,img_00014803__sigma_zero__efficientnet_b0,img_00014803__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014803__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014827_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014827,img_00014827__sigma_zero__efficientnet_b0,img_00014827__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014827__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014875_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014875,img_00014875__sigma_zero__efficientnet_b0,img_00014875__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014875__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014879_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014879,img_00014879__sigma_zero__efficientnet_b0,img_00014879__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014879__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014934_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014934,img_00014934__sigma_zero__efficientnet_b0,img_00014934__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014934__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014959_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014959,img_00014959__sigma_zero__efficientnet_b0,img_00014959__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014959__sigma_zero__efficientnet_b0.png,,,,,,
efficientnet_b0_chapter5_core_candidates_per_bucket_500_manual_per_bucket_3_target_predicted_label_chapter5_separate_assets_final,2026-05-23T08:10:49+00:00,efficientnet_b0__fold_1__adversarial_high_conf_failure__sigma_zero__img_00014978_sigma_zero_efficientnet_b0,false,,,,,,case_bucket,adversarial_high_conf_failure,3,,adversarial_high_conf_failure,Adversarial transformation caused a high-confidence failure.,P2_non_weapon_to_weapon,efficientnet_b0,fold_1,perturbed,adversarial,sigma_zero,non_weapon,weapon,1.0,False,True,img_00014978,img_00014978__sigma_zero__efficientnet_b0,img_00014978__sigma_zero__efficientnet_b0,attacks/adversarial/sigma_zero/efficientnet_b0/fold_1/non_weapon/img_00014978__sigma_zero__efficientnet_b0.png,,,,,,
