image_id,prepared_filename,prepared_relative_path,source_group,source_dataset,source_relative_path,source_filename,sha256,width,height,size_bytes,extension,is_valid_image
img_00008966,img_00008966.jpg,images/img_00008966.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0287.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0287.jpg,c8d46ff1400dbed88b6c157a2803dad011c95d1262b0f27923aaa519e4533736,900,600,375654,.jpg,True
img_00008967,img_00008967.jpg,images/img_00008967.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0288.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0288.jpg,e3138cc9b06b76421bfa16e2761aceb3b96250b1b5be867cb278aa1950d5e019,900,600,335234,.jpg,True
img_00008968,img_00008968.jpg,images/img_00008968.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0290.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0290.jpg,3d08376b41623c46fad73aeff4b3c8f8f832ec149cda1d6375e2ef580b2c7c81,600,300,37531,.jpg,True
img_00008969,img_00008969.jpg,images/img_00008969.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0291.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0291.jpg,253e997cd92357f0546c40d3fdb9c15b26389260e0a7ea7161a3fe0e213885bf,3456,2304,1376276,.jpg,True
img_00008970,img_00008970.jpg,images/img_00008970.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0292.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0292.jpg,802c4980f0eedca64f013b731b5a54875bbbca2fea92bf695dd24124a03677b0,800,421,29767,.jpg,True
img_00008971,img_00008971.jpg,images/img_00008971.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0293.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0293.jpg,2091a3fb1bac203f83644ae942cf594e40e5ac7daec9a052684a626eb1cfcad8,600,478,38179,.jpg,True
img_00008972,img_00008972.jpg,images/img_00008972.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0294.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0294.jpg,b9854aaaf0b08739f18967d4b5499d18676bb35502ad66ff0b1bca23d05dd1f0,1024,581,66814,.jpg,True
img_00008973,img_00008973.jpg,images/img_00008973.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0295.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0295.jpg,e092952f13004f78e09cfee387eb09f76b39df20da20ba36f0fd6801bc081c79,450,300,28809,.jpg,True
img_00008974,img_00008974.jpg,images/img_00008974.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0296.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0296.jpg,a10137a0e111187cd1f4f97d97fc7a60f87c9e7d7d9d8bebea77b1535f085af7,640,480,49340,.jpg,True
img_00008975,img_00008975.jpg,images/img_00008975.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0298.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0298.jpg,404688e6bb74c5deade6af392959328c6c3351d1394f3bfbfafe96704f2c73f7,800,600,81168,.jpg,True
img_00008976,img_00008976.jpg,images/img_00008976.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0299.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0299.jpg,872b28b2e08c6062170719ffabbe04107059f1d0f0f7315e4c8cfff0b369b5bf,1024,768,141094,.jpg,True
img_00008977,img_00008977.jpg,images/img_00008977.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0301.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0301.jpg,76f06082753f3473b85a1f15238d9d9cc4333074e61c9b277d9458a9dcb16178,1024,768,205948,.jpg,True
img_00008978,img_00008978.jpg,images/img_00008978.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0302.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0302.jpg,14493930780b55134e55db1ca5837e4e3cb9cd962758f1d1a33ef412b225f8eb,800,599,235383,.jpg,True
img_00008979,img_00008979.jpg,images/img_00008979.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0307.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0307.jpg,edd852b287e3ca92edab118c3f301741bf5b3be6f472a51ec65e330fb7759fcd,400,373,15285,.jpg,True
img_00008980,img_00008980.jpg,images/img_00008980.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0309.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0309.jpg,ccb8a9dabbfbc14f3f83725f81a0ba60dddbcdfb5b320ef675bbed943138f7d5,851,638,300775,.jpg,True
img_00008981,img_00008981.jpg,images/img_00008981.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0311.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0311.jpg,415467d7ef491cbcc46fb6b65ca2c249ae230d2912402f530ef5e59c24522959,1024,541,86338,.jpg,True
img_00008982,img_00008982.jpg,images/img_00008982.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0314.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0314.jpg,a3cb5f2684a07b14c9bc332f8e1883faf82e37e74317fab54ac28b12415cf197,640,480,33285,.jpg,True
img_00008983,img_00008983.jpg,images/img_00008983.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0316.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0316.jpg,0309663311824b1db54c258256d5e8a5e3162f6794c237683d9eabd4499f631e,960,540,127180,.jpg,True
img_00008984,img_00008984.jpg,images/img_00008984.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0318.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0318.jpg,90006d1e63efba2e917c00754c69be9b9f6f8a2721b86b5d502e48b09659e98b,800,600,111492,.jpg,True
img_00008985,img_00008985.jpg,images/img_00008985.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0319.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0319.jpg,7d14a5bc9bead73fe424e25034ffc07a1c00d67d4cc3b18d91722a19789362a4,800,600,41494,.jpg,True
img_00008986,img_00008986.jpg,images/img_00008986.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0324.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0324.jpg,70f7eb60c9482745c8c8cf2c8f1f99f8d59e8c4ce88d948c8d34601a507b4f69,640,480,33052,.jpg,True
img_00008987,img_00008987.jpg,images/img_00008987.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0325.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0325.jpg,86fa4ad5eb1cf67b6a8c7e59a063d0ccc33c259c7e44653b8f91aad392424a06,1024,768,537324,.jpg,True
img_00008988,img_00008988.jpg,images/img_00008988.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0328.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0328.jpg,acdf8a371093223890ee32749e493f6158d83beea206cbf2a2c48639fdfd3ba1,704,454,33502,.jpg,True
img_00008989,img_00008989.jpg,images/img_00008989.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0329.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0329.jpg,8f56bbfff34d656d667187768356a33d9297ede8ad4b1cdd673b91d2ed85d81b,1280,915,135779,.jpg,True
img_00008990,img_00008990.jpg,images/img_00008990.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0332.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0332.jpg,41e89e6303a33e871ef9c3d88c423ea8c01a3afc1767191a172e0639c2477125,640,480,87174,.jpg,True
img_00008991,img_00008991.jpg,images/img_00008991.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0333.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0333.jpg,99ab237380942ef9ae4c379b261266cfbe896f9c4ebd4b58f27f0e0625944f64,1024,624,74669,.jpg,True
img_00008992,img_00008992.jpg,images/img_00008992.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0338.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0338.jpg,710c398ba231272ada44432c0d84ec50cb1543e220101e76df76d6c940f049a8,640,480,55940,.jpg,True
img_00008993,img_00008993.jpg,images/img_00008993.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0341.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0341.jpg,509a1ea43803ff06481c2b65f05401dd20debff3ca9563c4221aa142356072a0,800,600,79502,.jpg,True
img_00008994,img_00008994.jpg,images/img_00008994.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0342.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0342.jpg,b21d515f87dffcd0b4a3ee689326a99f48f9448bffc3dedf4bc9ada18c2283a3,650,433,97998,.jpg,True
img_00008995,img_00008995.jpg,images/img_00008995.jpg,deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0343.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0343.jpg,a1f6adaca989bf92f78e2f345dfb06298a5ea00431597ca0f468f18eb2c65940,1024,505,59846,.jpg,True
img_00008996,img_00008996.jpg,images/img_00008996.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0000.jpg,Ruger+speed+Six+revolver_0000.jpg,8519e50e6814d7631760d611e1609350e93e68279d6b01e4457391f71469ab56,640,480,43106,.jpg,True
img_00008997,img_00008997.jpg,images/img_00008997.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0001.jpg,Ruger+speed+Six+revolver_0001.jpg,bb2f7c5a8c80487e60dc41f79a2f07b527cbb2cf25b5d5c46aaa7eaf8cc8031c,2272,1704,675931,.jpg,True
img_00008998,img_00008998.jpg,images/img_00008998.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0002.jpg,Ruger+speed+Six+revolver_0002.jpg,29c7120256902484c711ce88950fa03ff554ea7abd7727a7a4c577d12a6d2592,1024,768,553814,.jpg,True
img_00008999,img_00008999.jpg,images/img_00008999.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0003.jpg,Ruger+speed+Six+revolver_0003.jpg,c3b1fc7618aa3a0cc09be30d75b261dd5f175da0b4812d8040bf3187bac53460,1920,1080,244175,.jpg,True
img_00009000,img_00009000.jpg,images/img_00009000.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0010.jpg,Ruger+speed+Six+revolver_0010.jpg,895e8f5d64c15000efafd0461aa94db6be806f9af48316d869b28b055e966626,2592,1944,474200,.jpg,True
img_00009001,img_00009001.jpg,images/img_00009001.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0011.jpg,Ruger+speed+Six+revolver_0011.jpg,c7ae4e85f5dddc032d4731f530f223ee5567540ef7aa9d84485b4e06e69ba721,600,391,56166,.jpg,True
img_00009002,img_00009002.jpg,images/img_00009002.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0012.jpg,Ruger+speed+Six+revolver_0012.jpg,b9b5eb6516653e600ec9331785f9903af35e3fd629097e6e24c73a844419a8f8,650,488,63554,.jpg,True
img_00009003,img_00009003.jpg,images/img_00009003.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0014.jpg,Ruger+speed+Six+revolver_0014.jpg,d3018b65cc8d831d4cf6be06348df99b332e8e42174d6b613c82a5fbaf29fff0,800,600,342470,.jpg,True
img_00009004,img_00009004.jpg,images/img_00009004.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0019.jpg,Ruger+speed+Six+revolver_0019.jpg,4b022aaaaaad7c6fe5dd23ebccc6545ccbebd8507282a466b483677b8170650c,640,480,60346,.jpg,True
img_00009005,img_00009005.jpg,images/img_00009005.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0021.jpg,Ruger+speed+Six+revolver_0021.jpg,bb14b3c81c60fd546cb81804406982ce46486a12cd114997d842a1fb5e9f8dd4,640,332,28312,.jpg,True
img_00009006,img_00009006.jpg,images/img_00009006.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0029.jpg,Ruger+speed+Six+revolver_0029.jpg,486f5b20399ba7260f2ac48d9877cfa7c5ba1f5f2ffa8cd45c4324bd238afa39,800,600,88314,.jpg,True
img_00009007,img_00009007.jpg,images/img_00009007.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0032.jpg,Ruger+speed+Six+revolver_0032.jpg,463e40dbb3278c7581852158a54a7b96b410046e68e4d480f624c1bc88acf1a3,640,427,44966,.jpg,True
img_00009008,img_00009008.jpg,images/img_00009008.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0033.jpg,Ruger+speed+Six+revolver_0033.jpg,8b8040e1a7a8fc6d851bce35940ed7264a52adac7e330ad7f75111d59c919da4,600,354,24073,.jpg,True
img_00009009,img_00009009.jpg,images/img_00009009.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0034.jpg,Ruger+speed+Six+revolver_0034.jpg,51a7f0b9ad089052db483b3b2f34a9d3022a3059f85ae3a5e52b1dabd2f66934,1013,748,261785,.jpg,True
img_00009010,img_00009010.jpg,images/img_00009010.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0035.jpg,Ruger+speed+Six+revolver_0035.jpg,0e865032f0b74decf71ef70cd13f854fec0a7315a79d7093fecb53a86c417618,1600,1200,264907,.jpg,True
img_00009011,img_00009011.jpg,images/img_00009011.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0037.jpg,Ruger+speed+Six+revolver_0037.jpg,4713581385344532d9ca1a97523cd7bc584f1027197a8318aadb1cb9dee1c929,700,440,27274,.jpg,True
img_00009012,img_00009012.jpg,images/img_00009012.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0038.jpg,Ruger+speed+Six+revolver_0038.jpg,1721777b1353c7233cc3b543998c3b1d5be09aecbd06ec8855e722a39800e2ce,800,533,301671,.jpg,True
img_00009013,img_00009013.jpg,images/img_00009013.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0039.jpg,Ruger+speed+Six+revolver_0039.jpg,104d3f23cb990165e7ff2e589d34c254d752e1b7b4760dd3979f23385a9ff5b4,900,485,103655,.jpg,True
img_00009014,img_00009014.jpg,images/img_00009014.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0047.jpg,Ruger+speed+Six+revolver_0047.jpg,3cf12e4e50e381a23b017fbdeee2f87b658686d388d264c62bd4505acfacffff,1280,960,171268,.jpg,True
img_00009015,img_00009015.jpg,images/img_00009015.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0052.jpg,Ruger+speed+Six+revolver_0052.jpg,38224e2f1e2340c66ce878ca32e50aba9d39fcd618678db2f26041ee310f3d5b,564,423,71497,.jpg,True
img_00009016,img_00009016.jpg,images/img_00009016.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0053.jpg,Ruger+speed+Six+revolver_0053.jpg,63d35689688c4ffca6f3e66bd74ca0588bb63b805e28e7bbb2c45810b539e20f,640,480,80179,.jpg,True
img_00009017,img_00009017.jpg,images/img_00009017.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0058.jpg,Ruger+speed+Six+revolver_0058.jpg,414632232f9b021fcd5b78f25cb7ad01343ee240bc9055ef6e6ddc38c39828bb,640,396,75278,.jpg,True
img_00009018,img_00009018.jpg,images/img_00009018.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0061.jpg,Ruger+speed+Six+revolver_0061.jpg,fa228f0edc67b4a98825028644e887071e5a94a7022b13d6f73c9f644f3488a1,900,596,120054,.jpg,True
img_00009019,img_00009019.jpg,images/img_00009019.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0062.jpg,Ruger+speed+Six+revolver_0062.jpg,352867e9bf66d8b1e4ee5447a92853e8c2481b7bf20ed246455e413105278a02,800,533,39922,.jpg,True
img_00009020,img_00009020.jpg,images/img_00009020.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0064.jpg,Ruger+speed+Six+revolver_0064.jpg,fec1f662e8181c37abf8c93dfd73ced446213463dff59343d581481d1685b98f,3636,2370,602491,.jpg,True
img_00009021,img_00009021.jpg,images/img_00009021.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0068.jpg,Ruger+speed+Six+revolver_0068.jpg,f1a2fb797733e7a7be548f1eaefff05189d998f96e5bd257de7fc06e47513102,778,584,77970,.jpg,True
img_00009022,img_00009022.jpg,images/img_00009022.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0070.jpg,Ruger+speed+Six+revolver_0070.jpg,84e16f2fc15764430aed508bfe776a362ebd60b0089eaf8d805a81bf30004728,1024,690,43713,.jpg,True
img_00009023,img_00009023.jpg,images/img_00009023.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0074.jpg,Ruger+speed+Six+revolver_0074.jpg,f91b255fa229f6f284523313b20350d51fce2749ae1f7be38456bf3fcd94aac3,800,600,89353,.jpg,True
img_00009024,img_00009024.jpg,images/img_00009024.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0077.jpg,Ruger+speed+Six+revolver_0077.jpg,bf34b2c6387c3eb7a3fc80b74301a757f3d19c357170941d432d754ec66c9f53,600,408,30725,.jpg,True
img_00009025,img_00009025.jpg,images/img_00009025.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0080.jpg,Ruger+speed+Six+revolver_0080.jpg,b198a027b1173bf46fff4bd9bc78b3ae612eac2a9ff9b54cf41196e369383bdf,2056,1535,317983,.jpg,True
img_00009026,img_00009026.jpg,images/img_00009026.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0085.jpg,Ruger+speed+Six+revolver_0085.jpg,979fb2a4eb59347f553749175145d56d742b8547b9faeb6b5a38172dd3b22c4b,800,600,113849,.jpg,True
img_00009027,img_00009027.jpg,images/img_00009027.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0089.jpg,Ruger+speed+Six+revolver_0089.jpg,901c85587218f0bf2a6ffbc68e1498fc55445a67979c25d86f93e5b852bf5f35,2288,1712,659376,.jpg,True
img_00009028,img_00009028.jpg,images/img_00009028.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0099.jpg,Ruger+speed+Six+revolver_0099.jpg,341c8f92aeb64af5cb5cf03afd1644813e22df9ad74ed71106933118489eadd8,1024,686,43454,.jpg,True
img_00009029,img_00009029.jpg,images/img_00009029.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0104.jpg,Ruger+speed+Six+revolver_0104.jpg,68aad39d01099028d27b31d2ab97708444bf1b3815ba4043fc2e8612bdbc94fc,800,600,367907,.jpg,True
img_00009030,img_00009030.jpg,images/img_00009030.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0106.jpg,Ruger+speed+Six+revolver_0106.jpg,38111e33873c1accedc075d16a7f3e5014f1a4664bf944ac74ae5782c917755e,800,516,312744,.jpg,True
img_00009031,img_00009031.jpg,images/img_00009031.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0110.jpg,Ruger+speed+Six+revolver_0110.jpg,c17a82d3acd0cd19db52cca4a08a3fde9ca7845b3a737a50a6979f6cade92a7b,800,600,88075,.jpg,True
img_00009032,img_00009032.jpg,images/img_00009032.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0112.jpg,Ruger+speed+Six+revolver_0112.jpg,a42e1ca2eaa374bd4618e0c0590689843927fdd1fd11986bfab1a13c8e55ddc8,1024,953,61713,.jpg,True
img_00009033,img_00009033.jpg,images/img_00009033.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0116.jpg,Ruger+speed+Six+revolver_0116.jpg,ed8e56a04b7c61efd23d9766529b88562e33c84dc7205d33de86a70df03a1535,704,529,97251,.jpg,True
img_00009034,img_00009034.jpg,images/img_00009034.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0119.jpg,Ruger+speed+Six+revolver_0119.jpg,68a63fb81672bd7e3d83415e32c2ba0b20ffce9f53e61387addfca4dd0f163a5,2016,1512,549765,.jpg,True
img_00009035,img_00009035.jpg,images/img_00009035.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0124.jpg,Ruger+speed+Six+revolver_0124.jpg,9a43680018582527f23e924eebf426219bc691c6281aa9c6e2e857166bf8b7b1,640,480,121218,.jpg,True
img_00009036,img_00009036.jpg,images/img_00009036.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0126.jpg,Ruger+speed+Six+revolver_0126.jpg,58fa5d112479c297c7ccf2a08046a4eea535f5f8d1e864c71566944ebf8d1c7c,800,542,326251,.jpg,True
img_00009037,img_00009037.jpg,images/img_00009037.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0128.jpg,Ruger+speed+Six+revolver_0128.jpg,f493eb962fecc986e947cb86276c3edbcddd434595a8eb71225522498b2d822a,640,480,60946,.jpg,True
img_00009038,img_00009038.jpg,images/img_00009038.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0132.jpg,Ruger+speed+Six+revolver_0132.jpg,e52d80178ee53ac62b5a3d78ea63d61c7453f141e28448d76862ff11ab587432,640,437,74211,.jpg,True
img_00009039,img_00009039.jpg,images/img_00009039.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0136.jpg,Ruger+speed+Six+revolver_0136.jpg,d5d28284b3f1535ac293c50a1f9c3dd59c3cb0e612e7127123492acae80caac2,558,497,56744,.jpg,True
img_00009040,img_00009040.jpg,images/img_00009040.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0139.jpg,Ruger+speed+Six+revolver_0139.jpg,eaf2db293c1035696b61cb16db1a2d5e251e03d2ed9da830917748cbabc41186,700,449,83449,.jpg,True
img_00009041,img_00009041.jpg,images/img_00009041.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0143.jpg,Ruger+speed+Six+revolver_0143.jpg,bba900fcd628f5f7cf24da724fe495ace40884502e30297a33d58ebb2381eb61,400,300,23116,.jpg,True
img_00009042,img_00009042.jpg,images/img_00009042.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0151.jpg,Ruger+speed+Six+revolver_0151.jpg,76c7e52a02d77cdd49717971467367efdabc5695858e126696d491e131037be1,640,480,60298,.jpg,True
img_00009043,img_00009043.jpg,images/img_00009043.jpg,deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0154.jpg,Ruger+speed+Six+revolver_0154.jpg,fbf4e6fee595fa2d1e1cf50e20e1a1251a7c78247af6942a3d903104252aa345,600,450,26108,.jpg,True
